"";"location";"hits";"keyword";"geo";"gprop"
"1";"Maine";100;"heal";"US";"web"
"2";"Hawaii";54;"heal";"US";"web"
"3";"West Virginia";45;"heal";"US";"web"
"4";"Utah";45;"heal";"US";"web"
"5";"Mississippi";44;"heal";"US";"web"
"6";"New Mexico";44;"heal";"US";"web"
"7";"Michigan";44;"heal";"US";"web"
"8";"Montana";43;"heal";"US";"web"
"9";"South Dakota";43;"heal";"US";"web"
"10";"Idaho";42;"heal";"US";"web"
"11";"Alabama";42;"heal";"US";"web"
"12";"Tennessee";41;"heal";"US";"web"
"13";"Kentucky";41;"heal";"US";"web"
"14";"Missouri";41;"heal";"US";"web"
"15";"Arkansas";41;"heal";"US";"web"
"16";"Indiana";40;"heal";"US";"web"
"17";"South Carolina";40;"heal";"US";"web"
"18";"North Dakota";40;"heal";"US";"web"
"19";"Oklahoma";40;"heal";"US";"web"
"20";"Arizona";40;"heal";"US";"web"
"21";"Nevada";40;"heal";"US";"web"
"22";"Ohio";40;"heal";"US";"web"
"23";"Wisconsin";40;"heal";"US";"web"
"24";"California";40;"heal";"US";"web"
"25";"Georgia";40;"heal";"US";"web"
"26";"Minnesota";40;"heal";"US";"web"
"27";"Pennsylvania";40;"heal";"US";"web"
"28";"Louisiana";40;"heal";"US";"web"
"29";"Colorado";40;"heal";"US";"web"
"30";"Maryland";39;"heal";"US";"web"
"31";"Delaware";39;"heal";"US";"web"
"32";"New Jersey";39;"heal";"US";"web"
"33";"New Hampshire";39;"heal";"US";"web"
"34";"North Carolina";39;"heal";"US";"web"
"35";"Washington";39;"heal";"US";"web"
"36";"Florida";38;"heal";"US";"web"
"37";"Wyoming";38;"heal";"US";"web"
"38";"Alaska";38;"heal";"US";"web"
"39";"Illinois";38;"heal";"US";"web"
"40";"Rhode Island";38;"heal";"US";"web"
"41";"Oregon";38;"heal";"US";"web"
"42";"Connecticut";38;"heal";"US";"web"
"43";"Iowa";38;"heal";"US";"web"
"44";"Virginia";37;"heal";"US";"web"
"45";"New York";37;"heal";"US";"web"
"46";"Nebraska";37;"heal";"US";"web"
"47";"Texas";36;"heal";"US";"web"
"48";"Massachusetts";36;"heal";"US";"web"
"49";"Vermont";35;"heal";"US";"web"
"50";"Kansas";35;"heal";"US";"web"
"51";"District of Columbia";35;"heal";"US";"web"
