"";"location";"hits";"keyword";"geo";"gprop"
"1";"Kansas";100;"antisocial";"US";"web"
"2";"Wyoming";99;"antisocial";"US";"web"
"3";"Connecticut";97;"antisocial";"US";"web"
"4";"Indiana";97;"antisocial";"US";"web"
"5";"North Dakota";97;"antisocial";"US";"web"
"6";"Idaho";96;"antisocial";"US";"web"
"7";"New Mexico";93;"antisocial";"US";"web"
"8";"West Virginia";92;"antisocial";"US";"web"
"9";"Mississippi";92;"antisocial";"US";"web"
"10";"Delaware";89;"antisocial";"US";"web"
"11";"Arkansas";89;"antisocial";"US";"web"
"12";"Alaska";88;"antisocial";"US";"web"
"13";"Alabama";88;"antisocial";"US";"web"
"14";"Louisiana";87;"antisocial";"US";"web"
"15";"Wisconsin";84;"antisocial";"US";"web"
"16";"New Jersey";84;"antisocial";"US";"web"
"17";"Iowa";84;"antisocial";"US";"web"
"18";"Pennsylvania";84;"antisocial";"US";"web"
"19";"Maryland";84;"antisocial";"US";"web"
"20";"Kentucky";83;"antisocial";"US";"web"
"21";"Nebraska";82;"antisocial";"US";"web"
"22";"Maine";82;"antisocial";"US";"web"
"23";"New Hampshire";82;"antisocial";"US";"web"
"24";"Ohio";81;"antisocial";"US";"web"
"25";"Massachusetts";80;"antisocial";"US";"web"
"26";"Florida";79;"antisocial";"US";"web"
"27";"Minnesota";79;"antisocial";"US";"web"
"28";"Missouri";78;"antisocial";"US";"web"
"29";"Michigan";77;"antisocial";"US";"web"
"30";"North Carolina";76;"antisocial";"US";"web"
"31";"New York";74;"antisocial";"US";"web"
"32";"Vermont";72;"antisocial";"US";"web"
"33";"Georgia";72;"antisocial";"US";"web"
"34";"Rhode Island";72;"antisocial";"US";"web"
"35";"Illinois";72;"antisocial";"US";"web"
"36";"California";71;"antisocial";"US";"web"
"37";"Montana";71;"antisocial";"US";"web"
"38";"Colorado";71;"antisocial";"US";"web"
"39";"Virginia";70;"antisocial";"US";"web"
"40";"Oregon";70;"antisocial";"US";"web"
"41";"Tennessee";70;"antisocial";"US";"web"
"42";"South Carolina";70;"antisocial";"US";"web"
"43";"Utah";68;"antisocial";"US";"web"
"44";"South Dakota";68;"antisocial";"US";"web"
"45";"Hawaii";67;"antisocial";"US";"web"
"46";"Nevada";67;"antisocial";"US";"web"
"47";"District of Columbia";66;"antisocial";"US";"web"
"48";"Texas";64;"antisocial";"US";"web"
"49";"Washington";63;"antisocial";"US";"web"
"50";"Oklahoma";62;"antisocial";"US";"web"
"51";"Arizona";60;"antisocial";"US";"web"
