"";"location";"hits";"keyword";"geo";"gprop"
"1";"West Virginia";100;"anger";"US";"web"
"2";"Alaska";94;"anger";"US";"web"
"3";"Delaware";93;"anger";"US";"web"
"4";"Arkansas";91;"anger";"US";"web"
"5";"Oklahoma";91;"anger";"US";"web"
"6";"Idaho";90;"anger";"US";"web"
"7";"Wyoming";88;"anger";"US";"web"
"8";"Indiana";87;"anger";"US";"web"
"9";"Alabama";86;"anger";"US";"web"
"10";"South Dakota";86;"anger";"US";"web"
"11";"Pennsylvania";85;"anger";"US";"web"
"12";"Rhode Island";83;"anger";"US";"web"
"13";"Ohio";83;"anger";"US";"web"
"14";"Michigan";82;"anger";"US";"web"
"15";"New Hampshire";82;"anger";"US";"web"
"16";"Maryland";82;"anger";"US";"web"
"17";"Vermont";82;"anger";"US";"web"
"18";"Mississippi";82;"anger";"US";"web"
"19";"Nevada";81;"anger";"US";"web"
"20";"Missouri";81;"anger";"US";"web"
"21";"New Jersey";80;"anger";"US";"web"
"22";"California";80;"anger";"US";"web"
"23";"Georgia";80;"anger";"US";"web"
"24";"Kansas";80;"anger";"US";"web"
"25";"Texas";79;"anger";"US";"web"
"26";"Washington";79;"anger";"US";"web"
"27";"Maine";79;"anger";"US";"web"
"28";"South Carolina";79;"anger";"US";"web"
"29";"Minnesota";79;"anger";"US";"web"
"30";"Montana";78;"anger";"US";"web"
"31";"Tennessee";78;"anger";"US";"web"
"32";"North Carolina";78;"anger";"US";"web"
"33";"Kentucky";78;"anger";"US";"web"
"34";"Virginia";77;"anger";"US";"web"
"35";"New Mexico";76;"anger";"US";"web"
"36";"Iowa";76;"anger";"US";"web"
"37";"Connecticut";76;"anger";"US";"web"
"38";"New York";76;"anger";"US";"web"
"39";"Arizona";75;"anger";"US";"web"
"40";"Nebraska";75;"anger";"US";"web"
"41";"North Dakota";75;"anger";"US";"web"
"42";"Utah";75;"anger";"US";"web"
"43";"Colorado";74;"anger";"US";"web"
"44";"Illinois";74;"anger";"US";"web"
"45";"Wisconsin";74;"anger";"US";"web"
"46";"Florida";74;"anger";"US";"web"
"47";"Massachusetts";74;"anger";"US";"web"
"48";"Louisiana";74;"anger";"US";"web"
"49";"Hawaii";71;"anger";"US";"web"
"50";"District of Columbia";64;"anger";"US";"web"
"51";"Oregon";54;"anger";"US";"web"
