"";"location";"hits";"keyword";"geo";"gprop"
"1";"Arkansas";100;"brittle";"US";"web"
"2";"Montana";87;"brittle";"US";"web"
"3";"Oklahoma";82;"brittle";"US";"web"
"4";"Idaho";81;"brittle";"US";"web"
"5";"New Mexico";78;"brittle";"US";"web"
"6";"Wyoming";78;"brittle";"US";"web"
"7";"Iowa";77;"brittle";"US";"web"
"8";"South Dakota";73;"brittle";"US";"web"
"9";"Kentucky";73;"brittle";"US";"web"
"10";"West Virginia";73;"brittle";"US";"web"
"11";"Washington";69;"brittle";"US";"web"
"12";"Tennessee";69;"brittle";"US";"web"
"13";"Ohio";69;"brittle";"US";"web"
"14";"Alabama";67;"brittle";"US";"web"
"15";"Vermont";67;"brittle";"US";"web"
"16";"Nebraska";67;"brittle";"US";"web"
"17";"Indiana";66;"brittle";"US";"web"
"18";"Mississippi";65;"brittle";"US";"web"
"19";"Alaska";65;"brittle";"US";"web"
"20";"Arizona";65;"brittle";"US";"web"
"21";"South Carolina";64;"brittle";"US";"web"
"22";"Missouri";62;"brittle";"US";"web"
"23";"Georgia";62;"brittle";"US";"web"
"24";"Michigan";62;"brittle";"US";"web"
"25";"Kansas";61;"brittle";"US";"web"
"26";"Pennsylvania";61;"brittle";"US";"web"
"27";"Maine";61;"brittle";"US";"web"
"28";"Hawaii";61;"brittle";"US";"web"
"29";"Utah";60;"brittle";"US";"web"
"30";"Delaware";59;"brittle";"US";"web"
"31";"Rhode Island";59;"brittle";"US";"web"
"32";"Louisiana";59;"brittle";"US";"web"
"33";"Texas";58;"brittle";"US";"web"
"34";"North Carolina";58;"brittle";"US";"web"
"35";"Wisconsin";57;"brittle";"US";"web"
"36";"Colorado";56;"brittle";"US";"web"
"37";"California";56;"brittle";"US";"web"
"38";"Florida";56;"brittle";"US";"web"
"39";"Connecticut";54;"brittle";"US";"web"
"40";"Illinois";53;"brittle";"US";"web"
"41";"Maryland";53;"brittle";"US";"web"
"42";"North Dakota";52;"brittle";"US";"web"
"43";"Nevada";52;"brittle";"US";"web"
"44";"Minnesota";51;"brittle";"US";"web"
"45";"New York";51;"brittle";"US";"web"
"46";"New Jersey";50;"brittle";"US";"web"
"47";"New Hampshire";50;"brittle";"US";"web"
"48";"District of Columbia";48;"brittle";"US";"web"
"49";"Massachusetts";48;"brittle";"US";"web"
"50";"Virginia";44;"brittle";"US";"web"
"51";"Oregon";37;"brittle";"US";"web"
