"";"location";"hits";"keyword";"geo";"gprop"
"1";"Utah";100;"thoughts";"US";"web"
"2";"Virginia";89;"thoughts";"US";"web"
"3";"Idaho";84;"thoughts";"US";"web"
"4";"Arkansas";84;"thoughts";"US";"web"
"5";"North Dakota";83;"thoughts";"US";"web"
"6";"Wyoming";81;"thoughts";"US";"web"
"7";"Rhode Island";81;"thoughts";"US";"web"
"8";"South Dakota";80;"thoughts";"US";"web"
"9";"Delaware";79;"thoughts";"US";"web"
"10";"Indiana";79;"thoughts";"US";"web"
"11";"Vermont";79;"thoughts";"US";"web"
"12";"Alabama";78;"thoughts";"US";"web"
"13";"Alaska";78;"thoughts";"US";"web"
"14";"New Jersey";78;"thoughts";"US";"web"
"15";"Connecticut";78;"thoughts";"US";"web"
"16";"Maine";78;"thoughts";"US";"web"
"17";"Maryland";78;"thoughts";"US";"web"
"18";"Pennsylvania";77;"thoughts";"US";"web"
"19";"Kentucky";77;"thoughts";"US";"web"
"20";"Mississippi";77;"thoughts";"US";"web"
"21";"Iowa";77;"thoughts";"US";"web"
"22";"Michigan";76;"thoughts";"US";"web"
"23";"Montana";76;"thoughts";"US";"web"
"24";"Tennessee";76;"thoughts";"US";"web"
"25";"Nevada";76;"thoughts";"US";"web"
"26";"Massachusetts";76;"thoughts";"US";"web"
"27";"New Mexico";76;"thoughts";"US";"web"
"28";"Wisconsin";76;"thoughts";"US";"web"
"29";"Oklahoma";75;"thoughts";"US";"web"
"30";"Hawaii";75;"thoughts";"US";"web"
"31";"New York";75;"thoughts";"US";"web"
"32";"Ohio";75;"thoughts";"US";"web"
"33";"Arizona";74;"thoughts";"US";"web"
"34";"Missouri";74;"thoughts";"US";"web"
"35";"Louisiana";74;"thoughts";"US";"web"
"36";"New Hampshire";74;"thoughts";"US";"web"
"37";"North Carolina";74;"thoughts";"US";"web"
"38";"South Carolina";74;"thoughts";"US";"web"
"39";"California";74;"thoughts";"US";"web"
"40";"Minnesota";74;"thoughts";"US";"web"
"41";"Georgia";72;"thoughts";"US";"web"
"42";"West Virginia";72;"thoughts";"US";"web"
"43";"Kansas";71;"thoughts";"US";"web"
"44";"Colorado";71;"thoughts";"US";"web"
"45";"Illinois";71;"thoughts";"US";"web"
"46";"Nebraska";71;"thoughts";"US";"web"
"47";"Florida";70;"thoughts";"US";"web"
"48";"Texas";70;"thoughts";"US";"web"
"49";"District of Columbia";68;"thoughts";"US";"web"
"50";"Washington";67;"thoughts";"US";"web"
"51";"Oregon";63;"thoughts";"US";"web"
