"";"location";"hits";"keyword";"geo";"gprop"
"1";"Utah";100;"aborting";"US";"web"
"2";"Iowa";75;"aborting";"US";"web"
"3";"Alabama";63;"aborting";"US";"web"
"4";"Oregon";62;"aborting";"US";"web"
"5";"South Carolina";59;"aborting";"US";"web"
"6";"California";50;"aborting";"US";"web"
"7";"North Carolina";48;"aborting";"US";"web"
"8";"Colorado";48;"aborting";"US";"web"
"9";"Minnesota";47;"aborting";"US";"web"
"10";"Massachusetts";45;"aborting";"US";"web"
"11";"Virginia";44;"aborting";"US";"web"
"12";"Michigan";43;"aborting";"US";"web"
"13";"Wisconsin";42;"aborting";"US";"web"
"14";"Georgia";39;"aborting";"US";"web"
"15";"Maryland";39;"aborting";"US";"web"
"16";"New York";38;"aborting";"US";"web"
"17";"Washington";37;"aborting";"US";"web"
"18";"Illinois";36;"aborting";"US";"web"
"19";"Florida";36;"aborting";"US";"web"
"20";"Kansas";36;"aborting";"US";"web"
"21";"Indiana";35;"aborting";"US";"web"
"22";"Missouri";34;"aborting";"US";"web"
"23";"Arizona";34;"aborting";"US";"web"
"24";"Ohio";34;"aborting";"US";"web"
"25";"New Jersey";32;"aborting";"US";"web"
"26";"Texas";30;"aborting";"US";"web"
"27";"Kentucky";28;"aborting";"US";"web"
"28";"Tennessee";26;"aborting";"US";"web"
"29";"Pennsylvania";23;"aborting";"US";"web"
"30";"Connecticut";18;"aborting";"US";"web"
"31";"District of Columbia";14;"aborting";"US";"web"
