"";"location";"hits";"keyword";"geo";"gprop"
"1";"Arkansas";100;"inability";"US";"web"
"2";"Indiana";93;"inability";"US";"web"
"3";"Alabama";90;"inability";"US";"web"
"4";"Delaware";88;"inability";"US";"web"
"5";"Ohio";87;"inability";"US";"web"
"6";"New Mexico";85;"inability";"US";"web"
"7";"Mississippi";83;"inability";"US";"web"
"8";"Wisconsin";77;"inability";"US";"web"
"9";"Pennsylvania";74;"inability";"US";"web"
"10";"Montana";74;"inability";"US";"web"
"11";"Louisiana";73;"inability";"US";"web"
"12";"Kansas";73;"inability";"US";"web"
"13";"Tennessee";72;"inability";"US";"web"
"14";"Minnesota";70;"inability";"US";"web"
"15";"North Carolina";70;"inability";"US";"web"
"16";"Michigan";69;"inability";"US";"web"
"17";"Idaho";68;"inability";"US";"web"
"18";"New Jersey";68;"inability";"US";"web"
"19";"Florida";68;"inability";"US";"web"
"20";"Arizona";68;"inability";"US";"web"
"21";"Maryland";65;"inability";"US";"web"
"22";"Kentucky";65;"inability";"US";"web"
"23";"South Dakota";64;"inability";"US";"web"
"24";"New Hampshire";64;"inability";"US";"web"
"25";"Utah";62;"inability";"US";"web"
"26";"West Virginia";62;"inability";"US";"web"
"27";"Oklahoma";61;"inability";"US";"web"
"28";"Maine";61;"inability";"US";"web"
"29";"Connecticut";59;"inability";"US";"web"
"30";"Missouri";58;"inability";"US";"web"
"31";"District of Columbia";58;"inability";"US";"web"
"32";"Washington";58;"inability";"US";"web"
"33";"Texas";58;"inability";"US";"web"
"34";"Massachusetts";58;"inability";"US";"web"
"35";"Rhode Island";57;"inability";"US";"web"
"36";"Georgia";57;"inability";"US";"web"
"37";"North Dakota";56;"inability";"US";"web"
"38";"New York";55;"inability";"US";"web"
"39";"Hawaii";55;"inability";"US";"web"
"40";"Iowa";55;"inability";"US";"web"
"41";"Vermont";55;"inability";"US";"web"
"42";"California";55;"inability";"US";"web"
"43";"Alaska";51;"inability";"US";"web"
"44";"South Carolina";50;"inability";"US";"web"
"45";"Colorado";50;"inability";"US";"web"
"46";"Oregon";49;"inability";"US";"web"
"47";"Illinois";49;"inability";"US";"web"
"48";"Virginia";48;"inability";"US";"web"
"49";"Nebraska";47;"inability";"US";"web"
"50";"Wyoming";46;"inability";"US";"web"
"51";"Nevada";45;"inability";"US";"web"
