"";"location";"hits";"keyword";"geo";"gprop"
"1";"Vermont";100;"melancholy";"US";"web"
"2";"Hawaii";97;"melancholy";"US";"web"
"3";"New Mexico";95;"melancholy";"US";"web"
"4";"Alaska";94;"melancholy";"US";"web"
"5";"Arkansas";91;"melancholy";"US";"web"
"6";"Utah";91;"melancholy";"US";"web"
"7";"California";90;"melancholy";"US";"web"
"8";"Nevada";89;"melancholy";"US";"web"
"9";"Iowa";88;"melancholy";"US";"web"
"10";"Arizona";87;"melancholy";"US";"web"
"11";"Indiana";84;"melancholy";"US";"web"
"12";"Kentucky";84;"melancholy";"US";"web"
"13";"Oklahoma";83;"melancholy";"US";"web"
"14";"Texas";82;"melancholy";"US";"web"
"15";"Rhode Island";82;"melancholy";"US";"web"
"16";"Michigan";82;"melancholy";"US";"web"
"17";"Washington";81;"melancholy";"US";"web"
"18";"Maryland";80;"melancholy";"US";"web"
"19";"Kansas";79;"melancholy";"US";"web"
"20";"North Carolina";79;"melancholy";"US";"web"
"21";"Tennessee";79;"melancholy";"US";"web"
"22";"Idaho";79;"melancholy";"US";"web"
"23";"North Dakota";78;"melancholy";"US";"web"
"24";"West Virginia";78;"melancholy";"US";"web"
"25";"Ohio";78;"melancholy";"US";"web"
"26";"Louisiana";78;"melancholy";"US";"web"
"27";"Wisconsin";78;"melancholy";"US";"web"
"28";"South Dakota";77;"melancholy";"US";"web"
"29";"Missouri";77;"melancholy";"US";"web"
"30";"Delaware";77;"melancholy";"US";"web"
"31";"Mississippi";77;"melancholy";"US";"web"
"32";"Florida";77;"melancholy";"US";"web"
"33";"Pennsylvania";77;"melancholy";"US";"web"
"34";"Georgia";77;"melancholy";"US";"web"
"35";"Illinois";75;"melancholy";"US";"web"
"36";"Nebraska";75;"melancholy";"US";"web"
"37";"New Jersey";75;"melancholy";"US";"web"
"38";"Alabama";75;"melancholy";"US";"web"
"39";"New York";74;"melancholy";"US";"web"
"40";"New Hampshire";74;"melancholy";"US";"web"
"41";"South Carolina";73;"melancholy";"US";"web"
"42";"Colorado";72;"melancholy";"US";"web"
"43";"Massachusetts";72;"melancholy";"US";"web"
"44";"Connecticut";70;"melancholy";"US";"web"
"45";"Maine";70;"melancholy";"US";"web"
"46";"Montana";69;"melancholy";"US";"web"
"47";"Minnesota";67;"melancholy";"US";"web"
"48";"Wyoming";67;"melancholy";"US";"web"
"49";"District of Columbia";63;"melancholy";"US";"web"
"50";"Virginia";60;"melancholy";"US";"web"
"51";"Oregon";49;"melancholy";"US";"web"
