"";"location";"hits";"keyword";"geo";"gprop"
"1";"Rhode Island";100;"frustration";"US";"web"
"2";"Wyoming";98;"frustration";"US";"web"
"3";"Hawaii";95;"frustration";"US";"web"
"4";"Alabama";94;"frustration";"US";"web"
"5";"North Dakota";92;"frustration";"US";"web"
"6";"Maryland";91;"frustration";"US";"web"
"7";"Iowa";90;"frustration";"US";"web"
"8";"Indiana";88;"frustration";"US";"web"
"9";"Wisconsin";83;"frustration";"US";"web"
"10";"Kansas";83;"frustration";"US";"web"
"11";"New York";80;"frustration";"US";"web"
"12";"North Carolina";79;"frustration";"US";"web"
"13";"Mississippi";78;"frustration";"US";"web"
"14";"New Jersey";77;"frustration";"US";"web"
"15";"Louisiana";77;"frustration";"US";"web"
"16";"Pennsylvania";76;"frustration";"US";"web"
"17";"Vermont";76;"frustration";"US";"web"
"18";"Massachusetts";75;"frustration";"US";"web"
"19";"Utah";74;"frustration";"US";"web"
"20";"California";74;"frustration";"US";"web"
"21";"Arkansas";74;"frustration";"US";"web"
"22";"Kentucky";73;"frustration";"US";"web"
"23";"Oklahoma";72;"frustration";"US";"web"
"24";"Tennessee";72;"frustration";"US";"web"
"25";"Colorado";70;"frustration";"US";"web"
"26";"District of Columbia";70;"frustration";"US";"web"
"27";"Washington";69;"frustration";"US";"web"
"28";"Ohio";69;"frustration";"US";"web"
"29";"Michigan";68;"frustration";"US";"web"
"30";"Maine";68;"frustration";"US";"web"
"31";"Missouri";67;"frustration";"US";"web"
"32";"Texas";67;"frustration";"US";"web"
"33";"Connecticut";67;"frustration";"US";"web"
"34";"Illinois";67;"frustration";"US";"web"
"35";"Virginia";67;"frustration";"US";"web"
"36";"Nebraska";66;"frustration";"US";"web"
"37";"Delaware";66;"frustration";"US";"web"
"38";"Nevada";66;"frustration";"US";"web"
"39";"Florida";65;"frustration";"US";"web"
"40";"Idaho";65;"frustration";"US";"web"
"41";"Alaska";64;"frustration";"US";"web"
"42";"New Mexico";64;"frustration";"US";"web"
"43";"Georgia";63;"frustration";"US";"web"
"44";"Minnesota";60;"frustration";"US";"web"
"45";"South Carolina";58;"frustration";"US";"web"
"46";"New Hampshire";58;"frustration";"US";"web"
"47";"Arizona";56;"frustration";"US";"web"
"48";"South Dakota";55;"frustration";"US";"web"
"49";"West Virginia";46;"frustration";"US";"web"
"50";"Oregon";40;"frustration";"US";"web"
"51";"Montana";39;"frustration";"US";"web"
