"";"location";"hits";"keyword";"geo";"gprop"
"1";"Nevada";100;"fight";"US";"web"
"2";"Hawaii";91;"fight";"US";"web"
"3";"Louisiana";84;"fight";"US";"web"
"4";"Mississippi";84;"fight";"US";"web"
"5";"Arizona";83;"fight";"US";"web"
"6";"New Mexico";83;"fight";"US";"web"
"7";"California";81;"fight";"US";"web"
"8";"Texas";81;"fight";"US";"web"
"9";"Georgia";80;"fight";"US";"web"
"10";"Delaware";80;"fight";"US";"web"
"11";"Oklahoma";78;"fight";"US";"web"
"12";"Maryland";77;"fight";"US";"web"
"13";"Alabama";77;"fight";"US";"web"
"14";"Illinois";76;"fight";"US";"web"
"15";"Arkansas";76;"fight";"US";"web"
"16";"Florida";76;"fight";"US";"web"
"17";"Michigan";76;"fight";"US";"web"
"18";"Tennessee";75;"fight";"US";"web"
"19";"Pennsylvania";75;"fight";"US";"web"
"20";"South Carolina";75;"fight";"US";"web"
"21";"Rhode Island";74;"fight";"US";"web"
"22";"North Carolina";74;"fight";"US";"web"
"23";"District of Columbia";74;"fight";"US";"web"
"24";"New Jersey";73;"fight";"US";"web"
"25";"New York";72;"fight";"US";"web"
"26";"Kentucky";72;"fight";"US";"web"
"27";"Ohio";72;"fight";"US";"web"
"28";"Kansas";70;"fight";"US";"web"
"29";"Missouri";70;"fight";"US";"web"
"30";"Idaho";70;"fight";"US";"web"
"31";"Indiana";70;"fight";"US";"web"
"32";"Colorado";70;"fight";"US";"web"
"33";"Nebraska";70;"fight";"US";"web"
"34";"West Virginia";69;"fight";"US";"web"
"35";"Utah";68;"fight";"US";"web"
"36";"Wyoming";68;"fight";"US";"web"
"37";"Connecticut";67;"fight";"US";"web"
"38";"Washington";66;"fight";"US";"web"
"39";"Virginia";66;"fight";"US";"web"
"40";"Montana";65;"fight";"US";"web"
"41";"Iowa";65;"fight";"US";"web"
"42";"Alaska";64;"fight";"US";"web"
"43";"Massachusetts";64;"fight";"US";"web"
"44";"North Dakota";64;"fight";"US";"web"
"45";"Wisconsin";61;"fight";"US";"web"
"46";"Minnesota";61;"fight";"US";"web"
"47";"New Hampshire";60;"fight";"US";"web"
"48";"Maine";57;"fight";"US";"web"
"49";"South Dakota";55;"fight";"US";"web"
"50";"Vermont";53;"fight";"US";"web"
"51";"Oregon";40;"fight";"US";"web"
