"";"location";"hits";"keyword";"geo";"gprop"
"1";"Maine";100;"paranoid";"US";"web"
"2";"Kentucky";98;"paranoid";"US";"web"
"3";"West Virginia";98;"paranoid";"US";"web"
"4";"Vermont";95;"paranoid";"US";"web"
"5";"Rhode Island";94;"paranoid";"US";"web"
"6";"Alabama";94;"paranoid";"US";"web"
"7";"Arizona";93;"paranoid";"US";"web"
"8";"Arkansas";92;"paranoid";"US";"web"
"9";"New Jersey";92;"paranoid";"US";"web"
"10";"Louisiana";91;"paranoid";"US";"web"
"11";"California";91;"paranoid";"US";"web"
"12";"Maryland";90;"paranoid";"US";"web"
"13";"Missouri";90;"paranoid";"US";"web"
"14";"Indiana";90;"paranoid";"US";"web"
"15";"Michigan";90;"paranoid";"US";"web"
"16";"Connecticut";89;"paranoid";"US";"web"
"17";"Washington";88;"paranoid";"US";"web"
"18";"Pennsylvania";87;"paranoid";"US";"web"
"19";"Mississippi";87;"paranoid";"US";"web"
"20";"Georgia";87;"paranoid";"US";"web"
"21";"Ohio";87;"paranoid";"US";"web"
"22";"Massachusetts";86;"paranoid";"US";"web"
"23";"North Carolina";86;"paranoid";"US";"web"
"24";"Nebraska";86;"paranoid";"US";"web"
"25";"New York";86;"paranoid";"US";"web"
"26";"Delaware";86;"paranoid";"US";"web"
"27";"North Dakota";85;"paranoid";"US";"web"
"28";"South Carolina";85;"paranoid";"US";"web"
"29";"Tennessee";85;"paranoid";"US";"web"
"30";"Hawaii";85;"paranoid";"US";"web"
"31";"Nevada";85;"paranoid";"US";"web"
"32";"Iowa";84;"paranoid";"US";"web"
"33";"Illinois";83;"paranoid";"US";"web"
"34";"District of Columbia";82;"paranoid";"US";"web"
"35";"New Hampshire";80;"paranoid";"US";"web"
"36";"Wisconsin";80;"paranoid";"US";"web"
"37";"Texas";79;"paranoid";"US";"web"
"38";"Oklahoma";79;"paranoid";"US";"web"
"39";"Colorado";78;"paranoid";"US";"web"
"40";"Minnesota";78;"paranoid";"US";"web"
"41";"New Mexico";78;"paranoid";"US";"web"
"42";"Florida";77;"paranoid";"US";"web"
"43";"Alaska";76;"paranoid";"US";"web"
"44";"Montana";75;"paranoid";"US";"web"
"45";"Utah";74;"paranoid";"US";"web"
"46";"Kansas";71;"paranoid";"US";"web"
"47";"Idaho";71;"paranoid";"US";"web"
"48";"Wyoming";70;"paranoid";"US";"web"
"49";"Oregon";70;"paranoid";"US";"web"
"50";"Virginia";64;"paranoid";"US";"web"
"51";"South Dakota";56;"paranoid";"US";"web"
