"";"location";"hits";"keyword";"geo";"gprop"
"1";"South Dakota";100;"unique";"US";"web"
"2";"North Dakota";100;"unique";"US";"web"
"3";"Wyoming";95;"unique";"US";"web"
"4";"West Virginia";90;"unique";"US";"web"
"5";"Minnesota";86;"unique";"US";"web"
"6";"Kentucky";84;"unique";"US";"web"
"7";"Iowa";83;"unique";"US";"web"
"8";"Indiana";83;"unique";"US";"web"
"9";"Arkansas";83;"unique";"US";"web"
"10";"New Mexico";82;"unique";"US";"web"
"11";"Michigan";81;"unique";"US";"web"
"12";"Delaware";80;"unique";"US";"web"
"13";"Idaho";80;"unique";"US";"web"
"14";"Pennsylvania";80;"unique";"US";"web"
"15";"Kansas";79;"unique";"US";"web"
"16";"Louisiana";79;"unique";"US";"web"
"17";"Tennessee";79;"unique";"US";"web"
"18";"New Hampshire";79;"unique";"US";"web"
"19";"Oklahoma";77;"unique";"US";"web"
"20";"Nebraska";77;"unique";"US";"web"
"21";"Ohio";76;"unique";"US";"web"
"22";"New Jersey";76;"unique";"US";"web"
"23";"Utah";76;"unique";"US";"web"
"24";"Colorado";75;"unique";"US";"web"
"25";"Montana";75;"unique";"US";"web"
"26";"Wisconsin";75;"unique";"US";"web"
"27";"Missouri";75;"unique";"US";"web"
"28";"Maryland";74;"unique";"US";"web"
"29";"Virginia";74;"unique";"US";"web"
"30";"Mississippi";73;"unique";"US";"web"
"31";"Alaska";72;"unique";"US";"web"
"32";"Illinois";72;"unique";"US";"web"
"33";"South Carolina";72;"unique";"US";"web"
"34";"Arizona";71;"unique";"US";"web"
"35";"North Carolina";71;"unique";"US";"web"
"36";"Florida";70;"unique";"US";"web"
"37";"Oregon";69;"unique";"US";"web"
"38";"Alabama";69;"unique";"US";"web"
"39";"Nevada";69;"unique";"US";"web"
"40";"Maine";68;"unique";"US";"web"
"41";"Texas";68;"unique";"US";"web"
"42";"Rhode Island";67;"unique";"US";"web"
"43";"Georgia";66;"unique";"US";"web"
"44";"New York";65;"unique";"US";"web"
"45";"California";64;"unique";"US";"web"
"46";"Washington";63;"unique";"US";"web"
"47";"Connecticut";62;"unique";"US";"web"
"48";"Vermont";62;"unique";"US";"web"
"49";"District of Columbia";60;"unique";"US";"web"
"50";"Massachusetts";60;"unique";"US";"web"
"51";"Hawaii";60;"unique";"US";"web"
