"";"location";"hits";"keyword";"geo";"gprop"
"1";"Mississippi";100;"siblings";"US";"web"
"2";"Arkansas";97;"siblings";"US";"web"
"3";"Indiana";95;"siblings";"US";"web"
"4";"South Dakota";94;"siblings";"US";"web"
"5";"Iowa";91;"siblings";"US";"web"
"6";"Wyoming";91;"siblings";"US";"web"
"7";"Nebraska";90;"siblings";"US";"web"
"8";"Idaho";90;"siblings";"US";"web"
"9";"Hawaii";89;"siblings";"US";"web"
"10";"Alabama";88;"siblings";"US";"web"
"11";"Louisiana";87;"siblings";"US";"web"
"12";"New Hampshire";87;"siblings";"US";"web"
"13";"Maryland";86;"siblings";"US";"web"
"14";"Missouri";84;"siblings";"US";"web"
"15";"New Jersey";84;"siblings";"US";"web"
"16";"Oklahoma";84;"siblings";"US";"web"
"17";"Delaware";83;"siblings";"US";"web"
"18";"Ohio";83;"siblings";"US";"web"
"19";"Vermont";82;"siblings";"US";"web"
"20";"Pennsylvania";81;"siblings";"US";"web"
"21";"Rhode Island";81;"siblings";"US";"web"
"22";"North Carolina";81;"siblings";"US";"web"
"23";"Georgia";80;"siblings";"US";"web"
"24";"Tennessee";80;"siblings";"US";"web"
"25";"Wisconsin";80;"siblings";"US";"web"
"26";"Minnesota";80;"siblings";"US";"web"
"27";"Connecticut";79;"siblings";"US";"web"
"28";"Alaska";79;"siblings";"US";"web"
"29";"Michigan";79;"siblings";"US";"web"
"30";"Arizona";79;"siblings";"US";"web"
"31";"Illinois";78;"siblings";"US";"web"
"32";"Maine";78;"siblings";"US";"web"
"33";"Nevada";77;"siblings";"US";"web"
"34";"Montana";77;"siblings";"US";"web"
"35";"Massachusetts";77;"siblings";"US";"web"
"36";"Utah";77;"siblings";"US";"web"
"37";"Kansas";76;"siblings";"US";"web"
"38";"New York";76;"siblings";"US";"web"
"39";"District of Columbia";75;"siblings";"US";"web"
"40";"Kentucky";74;"siblings";"US";"web"
"41";"California";74;"siblings";"US";"web"
"42";"South Carolina";74;"siblings";"US";"web"
"43";"Texas";74;"siblings";"US";"web"
"44";"North Dakota";74;"siblings";"US";"web"
"45";"West Virginia";72;"siblings";"US";"web"
"46";"Florida";71;"siblings";"US";"web"
"47";"New Mexico";70;"siblings";"US";"web"
"48";"Washington";68;"siblings";"US";"web"
"49";"Colorado";67;"siblings";"US";"web"
"50";"Virginia";53;"siblings";"US";"web"
"51";"Oregon";51;"siblings";"US";"web"
