"";"location";"hits";"keyword";"geo";"gprop"
"1";"Alabama";100;"dog days";"US";"web"
"2";"West Virginia";79;"dog days";"US";"web"
"3";"Maine";76;"dog days";"US";"web"
"4";"Kentucky";76;"dog days";"US";"web"
"5";"Missouri";76;"dog days";"US";"web"
"6";"South Dakota";76;"dog days";"US";"web"
"7";"Kansas";75;"dog days";"US";"web"
"8";"North Carolina";72;"dog days";"US";"web"
"9";"Vermont";72;"dog days";"US";"web"
"10";"Georgia";71;"dog days";"US";"web"
"11";"Minnesota";69;"dog days";"US";"web"
"12";"Illinois";66;"dog days";"US";"web"
"13";"Mississippi";66;"dog days";"US";"web"
"14";"California";66;"dog days";"US";"web"
"15";"District of Columbia";64;"dog days";"US";"web"
"16";"Delaware";64;"dog days";"US";"web"
"17";"Connecticut";63;"dog days";"US";"web"
"18";"Tennessee";63;"dog days";"US";"web"
"19";"Nevada";62;"dog days";"US";"web"
"20";"Maryland";62;"dog days";"US";"web"
"21";"New Jersey";61;"dog days";"US";"web"
"22";"Virginia";61;"dog days";"US";"web"
"23";"North Dakota";61;"dog days";"US";"web"
"24";"South Carolina";61;"dog days";"US";"web"
"25";"Arkansas";61;"dog days";"US";"web"
"26";"Ohio";61;"dog days";"US";"web"
"27";"Louisiana";60;"dog days";"US";"web"
"28";"Indiana";60;"dog days";"US";"web"
"29";"Colorado";60;"dog days";"US";"web"
"30";"Wisconsin";60;"dog days";"US";"web"
"31";"Florida";58;"dog days";"US";"web"
"32";"Texas";58;"dog days";"US";"web"
"33";"Utah";57;"dog days";"US";"web"
"34";"New York";57;"dog days";"US";"web"
"35";"Pennsylvania";55;"dog days";"US";"web"
"36";"Oklahoma";55;"dog days";"US";"web"
"37";"New Mexico";55;"dog days";"US";"web"
"38";"Arizona";55;"dog days";"US";"web"
"39";"Michigan";55;"dog days";"US";"web"
"40";"Massachusetts";53;"dog days";"US";"web"
"41";"Rhode Island";52;"dog days";"US";"web"
"42";"Montana";51;"dog days";"US";"web"
"43";"Iowa";50;"dog days";"US";"web"
"44";"Washington";49;"dog days";"US";"web"
"45";"Idaho";49;"dog days";"US";"web"
"46";"New Hampshire";48;"dog days";"US";"web"
"47";"Alaska";46;"dog days";"US";"web"
"48";"Nebraska";44;"dog days";"US";"web"
"49";"Oregon";32;"dog days";"US";"web"
"50";"Hawaii";31;"dog days";"US";"web"
