"";"location";"hits";"keyword";"geo";"gprop"
"1";"West Virginia";100;"disorder";"US";"web"
"2";"Maine";100;"disorder";"US";"web"
"3";"Vermont";98;"disorder";"US";"web"
"4";"New Hampshire";90;"disorder";"US";"web"
"5";"New Mexico";90;"disorder";"US";"web"
"6";"Pennsylvania";89;"disorder";"US";"web"
"7";"Connecticut";87;"disorder";"US";"web"
"8";"Arkansas";87;"disorder";"US";"web"
"9";"Montana";87;"disorder";"US";"web"
"10";"South Dakota";86;"disorder";"US";"web"
"11";"Kentucky";86;"disorder";"US";"web"
"12";"Indiana";86;"disorder";"US";"web"
"13";"Rhode Island";85;"disorder";"US";"web"
"14";"Idaho";84;"disorder";"US";"web"
"15";"North Dakota";83;"disorder";"US";"web"
"16";"Minnesota";82;"disorder";"US";"web"
"17";"Iowa";82;"disorder";"US";"web"
"18";"Massachusetts";82;"disorder";"US";"web"
"19";"Michigan";81;"disorder";"US";"web"
"20";"Nebraska";81;"disorder";"US";"web"
"21";"Ohio";79;"disorder";"US";"web"
"22";"Missouri";79;"disorder";"US";"web"
"23";"Mississippi";79;"disorder";"US";"web"
"24";"Utah";78;"disorder";"US";"web"
"25";"Wisconsin";78;"disorder";"US";"web"
"26";"Alabama";78;"disorder";"US";"web"
"27";"South Carolina";78;"disorder";"US";"web"
"28";"Maryland";78;"disorder";"US";"web"
"29";"North Carolina";77;"disorder";"US";"web"
"30";"Virginia";77;"disorder";"US";"web"
"31";"Delaware";77;"disorder";"US";"web"
"32";"Wyoming";76;"disorder";"US";"web"
"33";"Alaska";76;"disorder";"US";"web"
"34";"Tennessee";76;"disorder";"US";"web"
"35";"New Jersey";74;"disorder";"US";"web"
"36";"Louisiana";73;"disorder";"US";"web"
"37";"New York";72;"disorder";"US";"web"
"38";"Washington";72;"disorder";"US";"web"
"39";"Arizona";72;"disorder";"US";"web"
"40";"Illinois";71;"disorder";"US";"web"
"41";"Oklahoma";70;"disorder";"US";"web"
"42";"Kansas";70;"disorder";"US";"web"
"43";"Colorado";68;"disorder";"US";"web"
"44";"Florida";65;"disorder";"US";"web"
"45";"District of Columbia";65;"disorder";"US";"web"
"46";"Georgia";63;"disorder";"US";"web"
"47";"California";61;"disorder";"US";"web"
"48";"Nevada";61;"disorder";"US";"web"
"49";"Hawaii";61;"disorder";"US";"web"
"50";"Texas";60;"disorder";"US";"web"
"51";"Oregon";53;"disorder";"US";"web"
