"";"location";"hits";"keyword";"geo";"gprop"
"1";"Mississippi";100;"scared";"US";"web"
"2";"Nevada";100;"scared";"US";"web"
"3";"South Carolina";99;"scared";"US";"web"
"4";"Georgia";96;"scared";"US";"web"
"5";"West Virginia";95;"scared";"US";"web"
"6";"Delaware";94;"scared";"US";"web"
"7";"Kentucky";93;"scared";"US";"web"
"8";"Alabama";92;"scared";"US";"web"
"9";"Tennessee";91;"scared";"US";"web"
"10";"Oklahoma";91;"scared";"US";"web"
"11";"Louisiana";89;"scared";"US";"web"
"12";"New Mexico";88;"scared";"US";"web"
"13";"New Jersey";88;"scared";"US";"web"
"14";"Arkansas";88;"scared";"US";"web"
"15";"Kansas";87;"scared";"US";"web"
"16";"Maryland";87;"scared";"US";"web"
"17";"Florida";87;"scared";"US";"web"
"18";"Texas";86;"scared";"US";"web"
"19";"Illinois";86;"scared";"US";"web"
"20";"New York";86;"scared";"US";"web"
"21";"North Carolina";85;"scared";"US";"web"
"22";"Indiana";84;"scared";"US";"web"
"23";"Rhode Island";84;"scared";"US";"web"
"24";"Missouri";84;"scared";"US";"web"
"25";"Pennsylvania";82;"scared";"US";"web"
"26";"Hawaii";82;"scared";"US";"web"
"27";"Michigan";82;"scared";"US";"web"
"28";"California";82;"scared";"US";"web"
"29";"Utah";81;"scared";"US";"web"
"30";"Nebraska";81;"scared";"US";"web"
"31";"Ohio";81;"scared";"US";"web"
"32";"Virginia";81;"scared";"US";"web"
"33";"Iowa";81;"scared";"US";"web"
"34";"Arizona";81;"scared";"US";"web"
"35";"New Hampshire";79;"scared";"US";"web"
"36";"Alaska";77;"scared";"US";"web"
"37";"Connecticut";77;"scared";"US";"web"
"38";"Minnesota";76;"scared";"US";"web"
"39";"Maine";75;"scared";"US";"web"
"40";"Idaho";75;"scared";"US";"web"
"41";"Washington";74;"scared";"US";"web"
"42";"Wyoming";74;"scared";"US";"web"
"43";"Massachusetts";72;"scared";"US";"web"
"44";"Wisconsin";72;"scared";"US";"web"
"45";"District of Columbia";72;"scared";"US";"web"
"46";"North Dakota";71;"scared";"US";"web"
"47";"Colorado";71;"scared";"US";"web"
"48";"Montana";70;"scared";"US";"web"
"49";"South Dakota";67;"scared";"US";"web"
"50";"Vermont";60;"scared";"US";"web"
"51";"Oregon";50;"scared";"US";"web"
