"";"location";"hits";"keyword";"geo";"gprop"
"1";"West Virginia";100;"need";"US";"web"
"2";"Idaho";100;"need";"US";"web"
"3";"Indiana";99;"need";"US";"web"
"4";"Georgia";98;"need";"US";"web"
"5";"Mississippi";98;"need";"US";"web"
"6";"South Carolina";98;"need";"US";"web"
"7";"Missouri";98;"need";"US";"web"
"8";"Arkansas";98;"need";"US";"web"
"9";"Wyoming";97;"need";"US";"web"
"10";"Utah";96;"need";"US";"web"
"11";"Kentucky";96;"need";"US";"web"
"12";"North Dakota";95;"need";"US";"web"
"13";"Illinois";94;"need";"US";"web"
"14";"Louisiana";94;"need";"US";"web"
"15";"Delaware";94;"need";"US";"web"
"16";"Ohio";94;"need";"US";"web"
"17";"Tennessee";93;"need";"US";"web"
"18";"North Carolina";93;"need";"US";"web"
"19";"Nebraska";93;"need";"US";"web"
"20";"Texas";92;"need";"US";"web"
"21";"New Hampshire";92;"need";"US";"web"
"22";"Pennsylvania";92;"need";"US";"web"
"23";"Iowa";92;"need";"US";"web"
"24";"South Dakota";91;"need";"US";"web"
"25";"Alabama";91;"need";"US";"web"
"26";"New Jersey";91;"need";"US";"web"
"27";"New Mexico";91;"need";"US";"web"
"28";"Florida";90;"need";"US";"web"
"29";"Arizona";90;"need";"US";"web"
"30";"Oklahoma";90;"need";"US";"web"
"31";"Maine";90;"need";"US";"web"
"32";"California";90;"need";"US";"web"
"33";"Kansas";90;"need";"US";"web"
"34";"Colorado";90;"need";"US";"web"
"35";"Wisconsin";90;"need";"US";"web"
"36";"Michigan";89;"need";"US";"web"
"37";"Nevada";89;"need";"US";"web"
"38";"Rhode Island";89;"need";"US";"web"
"39";"Maryland";88;"need";"US";"web"
"40";"Montana";87;"need";"US";"web"
"41";"Minnesota";86;"need";"US";"web"
"42";"Connecticut";86;"need";"US";"web"
"43";"Massachusetts";85;"need";"US";"web"
"44";"Washington";85;"need";"US";"web"
"45";"Hawaii";83;"need";"US";"web"
"46";"New York";83;"need";"US";"web"
"47";"Alaska";82;"need";"US";"web"
"48";"Vermont";80;"need";"US";"web"
"49";"District of Columbia";76;"need";"US";"web"
"50";"Virginia";75;"need";"US";"web"
"51";"Oregon";55;"need";"US";"web"
