"";"location";"hits";"keyword";"geo";"gprop"
"1";"North Dakota";100;"dreadful";"US";"web"
"2";"West Virginia";100;"dreadful";"US";"web"
"3";"Rhode Island";91;"dreadful";"US";"web"
"4";"Wyoming";81;"dreadful";"US";"web"
"5";"Delaware";80;"dreadful";"US";"web"
"6";"New Mexico";80;"dreadful";"US";"web"
"7";"Nebraska";79;"dreadful";"US";"web"
"8";"Vermont";79;"dreadful";"US";"web"
"9";"Ohio";76;"dreadful";"US";"web"
"10";"Montana";75;"dreadful";"US";"web"
"11";"New Jersey";70;"dreadful";"US";"web"
"12";"Kentucky";66;"dreadful";"US";"web"
"13";"Indiana";66;"dreadful";"US";"web"
"14";"Hawaii";65;"dreadful";"US";"web"
"15";"Alabama";63;"dreadful";"US";"web"
"16";"Maryland";62;"dreadful";"US";"web"
"17";"Louisiana";60;"dreadful";"US";"web"
"18";"South Dakota";60;"dreadful";"US";"web"
"19";"Tennessee";59;"dreadful";"US";"web"
"20";"Massachusetts";59;"dreadful";"US";"web"
"21";"Mississippi";58;"dreadful";"US";"web"
"22";"Utah";58;"dreadful";"US";"web"
"23";"Connecticut";57;"dreadful";"US";"web"
"24";"Kansas";57;"dreadful";"US";"web"
"25";"Florida";57;"dreadful";"US";"web"
"26";"Nevada";57;"dreadful";"US";"web"
"27";"New York";56;"dreadful";"US";"web"
"28";"Idaho";56;"dreadful";"US";"web"
"29";"California";55;"dreadful";"US";"web"
"30";"New Hampshire";55;"dreadful";"US";"web"
"31";"Maine";55;"dreadful";"US";"web"
"32";"Alaska";54;"dreadful";"US";"web"
"33";"Pennsylvania";54;"dreadful";"US";"web"
"34";"Michigan";54;"dreadful";"US";"web"
"35";"Illinois";53;"dreadful";"US";"web"
"36";"Minnesota";53;"dreadful";"US";"web"
"37";"Arizona";53;"dreadful";"US";"web"
"38";"South Carolina";53;"dreadful";"US";"web"
"39";"Oregon";51;"dreadful";"US";"web"
"40";"Colorado";51;"dreadful";"US";"web"
"41";"Virginia";50;"dreadful";"US";"web"
"42";"Texas";49;"dreadful";"US";"web"
"43";"North Carolina";49;"dreadful";"US";"web"
"44";"Georgia";49;"dreadful";"US";"web"
"45";"Oklahoma";48;"dreadful";"US";"web"
"46";"Iowa";48;"dreadful";"US";"web"
"47";"Washington";48;"dreadful";"US";"web"
"48";"Missouri";46;"dreadful";"US";"web"
"49";"District of Columbia";44;"dreadful";"US";"web"
"50";"Wisconsin";43;"dreadful";"US";"web"
"51";"Arkansas";40;"dreadful";"US";"web"
