"";"location";"hits";"keyword";"geo";"gprop"
"1";"West Virginia";100;"depressed";"US";"web"
"2";"Rhode Island";90;"depressed";"US";"web"
"3";"Hawaii";87;"depressed";"US";"web"
"4";"Iowa";85;"depressed";"US";"web"
"5";"New Hampshire";84;"depressed";"US";"web"
"6";"Alaska";83;"depressed";"US";"web"
"7";"Kentucky";83;"depressed";"US";"web"
"8";"New Mexico";83;"depressed";"US";"web"
"9";"South Dakota";83;"depressed";"US";"web"
"10";"North Dakota";82;"depressed";"US";"web"
"11";"Vermont";81;"depressed";"US";"web"
"12";"Massachusetts";81;"depressed";"US";"web"
"13";"Ohio";80;"depressed";"US";"web"
"14";"Idaho";79;"depressed";"US";"web"
"15";"Missouri";79;"depressed";"US";"web"
"16";"Indiana";78;"depressed";"US";"web"
"17";"Pennsylvania";78;"depressed";"US";"web"
"18";"Nevada";77;"depressed";"US";"web"
"19";"North Carolina";77;"depressed";"US";"web"
"20";"South Carolina";76;"depressed";"US";"web"
"21";"Arizona";76;"depressed";"US";"web"
"22";"Connecticut";76;"depressed";"US";"web"
"23";"Wyoming";76;"depressed";"US";"web"
"24";"Louisiana";76;"depressed";"US";"web"
"25";"Arkansas";75;"depressed";"US";"web"
"26";"New Jersey";75;"depressed";"US";"web"
"27";"Mississippi";75;"depressed";"US";"web"
"28";"Colorado";75;"depressed";"US";"web"
"29";"California";75;"depressed";"US";"web"
"30";"Wisconsin";74;"depressed";"US";"web"
"31";"Maryland";74;"depressed";"US";"web"
"32";"Delaware";74;"depressed";"US";"web"
"33";"Michigan";73;"depressed";"US";"web"
"34";"Illinois";73;"depressed";"US";"web"
"35";"New York";72;"depressed";"US";"web"
"36";"Utah";72;"depressed";"US";"web"
"37";"Washington";72;"depressed";"US";"web"
"38";"Minnesota";71;"depressed";"US";"web"
"39";"Tennessee";70;"depressed";"US";"web"
"40";"Nebraska";70;"depressed";"US";"web"
"41";"Maine";70;"depressed";"US";"web"
"42";"Florida";70;"depressed";"US";"web"
"43";"Georgia";69;"depressed";"US";"web"
"44";"Oklahoma";69;"depressed";"US";"web"
"45";"Alabama";67;"depressed";"US";"web"
"46";"Texas";66;"depressed";"US";"web"
"47";"District of Columbia";66;"depressed";"US";"web"
"48";"Montana";64;"depressed";"US";"web"
"49";"Kansas";63;"depressed";"US";"web"
"50";"Oregon";56;"depressed";"US";"web"
"51";"Virginia";50;"depressed";"US";"web"
