"";"location";"hits";"keyword";"geo";"gprop"
"1";"Montana";100;"grief";"US";"web"
"2";"Vermont";98;"grief";"US";"web"
"3";"South Dakota";98;"grief";"US";"web"
"4";"Minnesota";95;"grief";"US";"web"
"5";"Wyoming";95;"grief";"US";"web"
"6";"Maine";95;"grief";"US";"web"
"7";"Oklahoma";94;"grief";"US";"web"
"8";"Utah";94;"grief";"US";"web"
"9";"New Mexico";94;"grief";"US";"web"
"10";"Idaho";94;"grief";"US";"web"
"11";"Indiana";93;"grief";"US";"web"
"12";"Arkansas";92;"grief";"US";"web"
"13";"Colorado";92;"grief";"US";"web"
"14";"New Hampshire";91;"grief";"US";"web"
"15";"Pennsylvania";91;"grief";"US";"web"
"16";"North Dakota";90;"grief";"US";"web"
"17";"Washington";90;"grief";"US";"web"
"18";"Kentucky";89;"grief";"US";"web"
"19";"Ohio";89;"grief";"US";"web"
"20";"Alaska";88;"grief";"US";"web"
"21";"Iowa";88;"grief";"US";"web"
"22";"Delaware";87;"grief";"US";"web"
"23";"Michigan";87;"grief";"US";"web"
"24";"Missouri";86;"grief";"US";"web"
"25";"Wisconsin";85;"grief";"US";"web"
"26";"Arizona";84;"grief";"US";"web"
"27";"Tennessee";84;"grief";"US";"web"
"28";"Louisiana";84;"grief";"US";"web"
"29";"Nebraska";83;"grief";"US";"web"
"30";"Oregon";83;"grief";"US";"web"
"31";"South Carolina";82;"grief";"US";"web"
"32";"Rhode Island";82;"grief";"US";"web"
"33";"Massachusetts";81;"grief";"US";"web"
"34";"Maryland";81;"grief";"US";"web"
"35";"West Virginia";81;"grief";"US";"web"
"36";"Connecticut";80;"grief";"US";"web"
"37";"Kansas";80;"grief";"US";"web"
"38";"North Carolina";80;"grief";"US";"web"
"39";"Illinois";79;"grief";"US";"web"
"40";"Alabama";79;"grief";"US";"web"
"41";"Mississippi";79;"grief";"US";"web"
"42";"California";77;"grief";"US";"web"
"43";"District of Columbia";77;"grief";"US";"web"
"44";"New Jersey";76;"grief";"US";"web"
"45";"New York";74;"grief";"US";"web"
"46";"Hawaii";74;"grief";"US";"web"
"47";"Nevada";72;"grief";"US";"web"
"48";"Georgia";72;"grief";"US";"web"
"49";"Texas";72;"grief";"US";"web"
"50";"Virginia";72;"grief";"US";"web"
"51";"Florida";68;"grief";"US";"web"
