"";"location";"hits";"keyword";"geo";"gprop"
"1";"Montana";100;"antidepressant";"US";"web"
"2";"Wyoming";95;"antidepressant";"US";"web"
"3";"Delaware";92;"antidepressant";"US";"web"
"4";"Arkansas";89;"antidepressant";"US";"web"
"5";"Kentucky";87;"antidepressant";"US";"web"
"6";"South Dakota";86;"antidepressant";"US";"web"
"7";"Idaho";83;"antidepressant";"US";"web"
"8";"Mississippi";82;"antidepressant";"US";"web"
"9";"Utah";81;"antidepressant";"US";"web"
"10";"Alabama";80;"antidepressant";"US";"web"
"11";"Tennessee";80;"antidepressant";"US";"web"
"12";"Maine";77;"antidepressant";"US";"web"
"13";"North Dakota";77;"antidepressant";"US";"web"
"14";"West Virginia";76;"antidepressant";"US";"web"
"15";"New Hampshire";74;"antidepressant";"US";"web"
"16";"Kansas";74;"antidepressant";"US";"web"
"17";"Louisiana";71;"antidepressant";"US";"web"
"18";"Pennsylvania";70;"antidepressant";"US";"web"
"19";"Nebraska";70;"antidepressant";"US";"web"
"20";"Rhode Island";70;"antidepressant";"US";"web"
"21";"Iowa";69;"antidepressant";"US";"web"
"22";"Oklahoma";69;"antidepressant";"US";"web"
"23";"Washington";68;"antidepressant";"US";"web"
"24";"Ohio";68;"antidepressant";"US";"web"
"25";"North Carolina";67;"antidepressant";"US";"web"
"26";"New Mexico";67;"antidepressant";"US";"web"
"27";"Minnesota";66;"antidepressant";"US";"web"
"28";"Indiana";66;"antidepressant";"US";"web"
"29";"Missouri";66;"antidepressant";"US";"web"
"30";"Wisconsin";65;"antidepressant";"US";"web"
"31";"Connecticut";64;"antidepressant";"US";"web"
"32";"Michigan";63;"antidepressant";"US";"web"
"33";"Massachusetts";62;"antidepressant";"US";"web"
"34";"South Carolina";62;"antidepressant";"US";"web"
"35";"Maryland";62;"antidepressant";"US";"web"
"36";"Georgia";60;"antidepressant";"US";"web"
"37";"Florida";60;"antidepressant";"US";"web"
"38";"Illinois";59;"antidepressant";"US";"web"
"39";"Colorado";58;"antidepressant";"US";"web"
"40";"New Jersey";57;"antidepressant";"US";"web"
"41";"Arizona";56;"antidepressant";"US";"web"
"42";"New York";54;"antidepressant";"US";"web"
"43";"Vermont";52;"antidepressant";"US";"web"
"44";"California";51;"antidepressant";"US";"web"
"45";"Texas";51;"antidepressant";"US";"web"
"46";"Alaska";50;"antidepressant";"US";"web"
"47";"District of Columbia";48;"antidepressant";"US";"web"
"48";"Nevada";48;"antidepressant";"US";"web"
"49";"Hawaii";48;"antidepressant";"US";"web"
"50";"Virginia";46;"antidepressant";"US";"web"
"51";"Oregon";38;"antidepressant";"US";"web"
