"";"location";"hits";"keyword";"geo";"gprop"
"1";"Maine";100;"aid";"US";"web"
"2";"Vermont";96;"aid";"US";"web"
"3";"West Virginia";90;"aid";"US";"web"
"4";"Delaware";88;"aid";"US";"web"
"5";"New Hampshire";88;"aid";"US";"web"
"6";"Pennsylvania";83;"aid";"US";"web"
"7";"District of Columbia";75;"aid";"US";"web"
"8";"Maryland";74;"aid";"US";"web"
"9";"California";71;"aid";"US";"web"
"10";"New Jersey";71;"aid";"US";"web"
"11";"New York";70;"aid";"US";"web"
"12";"Oregon";69;"aid";"US";"web"
"13";"Washington";69;"aid";"US";"web"
"14";"Rhode Island";66;"aid";"US";"web"
"15";"Massachusetts";65;"aid";"US";"web"
"16";"Michigan";64;"aid";"US";"web"
"17";"Kentucky";63;"aid";"US";"web"
"18";"Virginia";63;"aid";"US";"web"
"19";"North Carolina";61;"aid";"US";"web"
"20";"Ohio";59;"aid";"US";"web"
"21";"Idaho";58;"aid";"US";"web"
"22";"Connecticut";57;"aid";"US";"web"
"23";"Mississippi";56;"aid";"US";"web"
"24";"Alabama";56;"aid";"US";"web"
"25";"Georgia";53;"aid";"US";"web"
"26";"Oklahoma";53;"aid";"US";"web"
"27";"Louisiana";52;"aid";"US";"web"
"28";"South Carolina";52;"aid";"US";"web"
"29";"Tennessee";49;"aid";"US";"web"
"30";"Utah";48;"aid";"US";"web"
"31";"Illinois";46;"aid";"US";"web"
"32";"Hawaii";43;"aid";"US";"web"
"33";"Colorado";43;"aid";"US";"web"
"34";"New Mexico";42;"aid";"US";"web"
"35";"Florida";42;"aid";"US";"web"
"36";"Indiana";41;"aid";"US";"web"
"37";"Arizona";39;"aid";"US";"web"
"38";"Montana";39;"aid";"US";"web"
"39";"Nebraska";39;"aid";"US";"web"
"40";"Arkansas";39;"aid";"US";"web"
"41";"Kansas";39;"aid";"US";"web"
"42";"Iowa";39;"aid";"US";"web"
"43";"Texas";38;"aid";"US";"web"
"44";"Missouri";38;"aid";"US";"web"
"45";"Wisconsin";37;"aid";"US";"web"
"46";"South Dakota";37;"aid";"US";"web"
"47";"Alaska";37;"aid";"US";"web"
"48";"Wyoming";37;"aid";"US";"web"
"49";"Nevada";36;"aid";"US";"web"
"50";"Minnesota";36;"aid";"US";"web"
"51";"North Dakota";35;"aid";"US";"web"
