"";"location";"hits";"keyword";"geo";"gprop"
"1";"Maine";100;"aid";"US";"web"
"2";"West Virginia";96;"aid";"US";"web"
"3";"Vermont";96;"aid";"US";"web"
"4";"New Hampshire";94;"aid";"US";"web"
"5";"Pennsylvania";91;"aid";"US";"web"
"6";"Delaware";87;"aid";"US";"web"
"7";"New York";77;"aid";"US";"web"
"8";"District of Columbia";76;"aid";"US";"web"
"9";"New Jersey";72;"aid";"US";"web"
"10";"Maryland";70;"aid";"US";"web"
"11";"Washington";70;"aid";"US";"web"
"12";"Rhode Island";69;"aid";"US";"web"
"13";"California";69;"aid";"US";"web"
"14";"Michigan";68;"aid";"US";"web"
"15";"Kentucky";64;"aid";"US";"web"
"16";"Massachusetts";63;"aid";"US";"web"
"17";"North Carolina";60;"aid";"US";"web"
"18";"Connecticut";60;"aid";"US";"web"
"19";"Virginia";57;"aid";"US";"web"
"20";"Ohio";57;"aid";"US";"web"
"21";"Georgia";56;"aid";"US";"web"
"22";"Oregon";56;"aid";"US";"web"
"23";"Mississippi";56;"aid";"US";"web"
"24";"Idaho";54;"aid";"US";"web"
"25";"Alabama";52;"aid";"US";"web"
"26";"Louisiana";52;"aid";"US";"web"
"27";"South Carolina";52;"aid";"US";"web"
"28";"Tennessee";46;"aid";"US";"web"
"29";"Utah";45;"aid";"US";"web"
"30";"Oklahoma";42;"aid";"US";"web"
"31";"Hawaii";42;"aid";"US";"web"
"32";"Illinois";41;"aid";"US";"web"
"33";"Arkansas";39;"aid";"US";"web"
"34";"Colorado";39;"aid";"US";"web"
"35";"New Mexico";38;"aid";"US";"web"
"36";"Florida";38;"aid";"US";"web"
"37";"Nevada";37;"aid";"US";"web"
"38";"Indiana";37;"aid";"US";"web"
"39";"Texas";37;"aid";"US";"web"
"40";"Iowa";37;"aid";"US";"web"
"41";"Nebraska";36;"aid";"US";"web"
"42";"Arizona";36;"aid";"US";"web"
"43";"Alaska";36;"aid";"US";"web"
"44";"Montana";35;"aid";"US";"web"
"45";"Missouri";35;"aid";"US";"web"
"46";"Kansas";34;"aid";"US";"web"
"47";"Wisconsin";33;"aid";"US";"web"
"48";"Minnesota";33;"aid";"US";"web"
"49";"Wyoming";33;"aid";"US";"web"
"50";"North Dakota";33;"aid";"US";"web"
"51";"South Dakota";31;"aid";"US";"web"
