"";"location";"hits";"keyword";"geo";"gprop"
"1";"North Carolina";100;"fear";"US";"web"
"2";"Utah";60;"fear";"US";"web"
"3";"Arizona";52;"fear";"US";"web"
"4";"West Virginia";51;"fear";"US";"web"
"5";"Rhode Island";49;"fear";"US";"web"
"6";"Nevada";48;"fear";"US";"web"
"7";"Indiana";48;"fear";"US";"web"
"8";"South Carolina";46;"fear";"US";"web"
"9";"North Dakota";46;"fear";"US";"web"
"10";"Kentucky";46;"fear";"US";"web"
"11";"Virginia";46;"fear";"US";"web"
"12";"New Mexico";44;"fear";"US";"web"
"13";"Alabama";44;"fear";"US";"web"
"14";"Pennsylvania";44;"fear";"US";"web"
"15";"Georgia";44;"fear";"US";"web"
"16";"New Jersey";44;"fear";"US";"web"
"17";"Maine";44;"fear";"US";"web"
"18";"Louisiana";44;"fear";"US";"web"
"19";"Oklahoma";44;"fear";"US";"web"
"20";"Connecticut";43;"fear";"US";"web"
"21";"California";43;"fear";"US";"web"
"22";"Wisconsin";43;"fear";"US";"web"
"23";"Oregon";43;"fear";"US";"web"
"24";"Michigan";43;"fear";"US";"web"
"25";"Ohio";42;"fear";"US";"web"
"26";"Maryland";42;"fear";"US";"web"
"27";"Tennessee";42;"fear";"US";"web"
"28";"Massachusetts";42;"fear";"US";"web"
"29";"Vermont";42;"fear";"US";"web"
"30";"Delaware";42;"fear";"US";"web"
"31";"Nebraska";42;"fear";"US";"web"
"32";"Kansas";41;"fear";"US";"web"
"33";"Arkansas";41;"fear";"US";"web"
"34";"Colorado";41;"fear";"US";"web"
"35";"New York";41;"fear";"US";"web"
"36";"Missouri";40;"fear";"US";"web"
"37";"Idaho";40;"fear";"US";"web"
"38";"New Hampshire";40;"fear";"US";"web"
"39";"Iowa";40;"fear";"US";"web"
"40";"Wyoming";40;"fear";"US";"web"
"41";"South Dakota";40;"fear";"US";"web"
"42";"Washington";40;"fear";"US";"web"
"43";"District of Columbia";40;"fear";"US";"web"
"44";"Illinois";39;"fear";"US";"web"
"45";"Mississippi";39;"fear";"US";"web"
"46";"Florida";39;"fear";"US";"web"
"47";"Minnesota";38;"fear";"US";"web"
"48";"Montana";38;"fear";"US";"web"
"49";"Alaska";37;"fear";"US";"web"
"50";"Texas";37;"fear";"US";"web"
"51";"Hawaii";33;"fear";"US";"web"
