"";"location";"hits";"keyword";"geo";"gprop"
"1";"Maryland";100;"knowledge";"US";"web"
"2";"Virginia";94;"knowledge";"US";"web"
"3";"Alabama";91;"knowledge";"US";"web"
"4";"Mississippi";90;"knowledge";"US";"web"
"5";"Wyoming";90;"knowledge";"US";"web"
"6";"Nevada";90;"knowledge";"US";"web"
"7";"Alaska";89;"knowledge";"US";"web"
"8";"Hawaii";84;"knowledge";"US";"web"
"9";"Arkansas";83;"knowledge";"US";"web"
"10";"Delaware";82;"knowledge";"US";"web"
"11";"Washington";82;"knowledge";"US";"web"
"12";"North Carolina";81;"knowledge";"US";"web"
"13";"Indiana";79;"knowledge";"US";"web"
"14";"Colorado";79;"knowledge";"US";"web"
"15";"District of Columbia";79;"knowledge";"US";"web"
"16";"New Jersey";77;"knowledge";"US";"web"
"17";"Vermont";77;"knowledge";"US";"web"
"18";"Tennessee";76;"knowledge";"US";"web"
"19";"Florida";76;"knowledge";"US";"web"
"20";"Connecticut";75;"knowledge";"US";"web"
"21";"Massachusetts";74;"knowledge";"US";"web"
"22";"Arizona";74;"knowledge";"US";"web"
"23";"Idaho";74;"knowledge";"US";"web"
"24";"Georgia";73;"knowledge";"US";"web"
"25";"Kansas";73;"knowledge";"US";"web"
"26";"New Mexico";73;"knowledge";"US";"web"
"27";"Iowa";72;"knowledge";"US";"web"
"28";"Pennsylvania";72;"knowledge";"US";"web"
"29";"Minnesota";71;"knowledge";"US";"web"
"30";"New Hampshire";71;"knowledge";"US";"web"
"31";"Louisiana";71;"knowledge";"US";"web"
"32";"Utah";70;"knowledge";"US";"web"
"33";"Ohio";70;"knowledge";"US";"web"
"34";"Texas";70;"knowledge";"US";"web"
"35";"South Carolina";70;"knowledge";"US";"web"
"36";"Missouri";69;"knowledge";"US";"web"
"37";"Rhode Island";69;"knowledge";"US";"web"
"38";"California";67;"knowledge";"US";"web"
"39";"Nebraska";67;"knowledge";"US";"web"
"40";"Illinois";67;"knowledge";"US";"web"
"41";"Kentucky";67;"knowledge";"US";"web"
"42";"Wisconsin";67;"knowledge";"US";"web"
"43";"North Dakota";66;"knowledge";"US";"web"
"44";"Oklahoma";66;"knowledge";"US";"web"
"45";"South Dakota";65;"knowledge";"US";"web"
"46";"New York";63;"knowledge";"US";"web"
"47";"Oregon";61;"knowledge";"US";"web"
"48";"Michigan";61;"knowledge";"US";"web"
"49";"West Virginia";60;"knowledge";"US";"web"
"50";"Montana";60;"knowledge";"US";"web"
"51";"Maine";59;"knowledge";"US";"web"
