"";"location";"hits";"keyword";"geo";"gprop"
"1";"West Virginia";100;"withdrawal";"US";"web"
"2";"Delaware";85;"withdrawal";"US";"web"
"3";"New Hampshire";84;"withdrawal";"US";"web"
"4";"Maine";83;"withdrawal";"US";"web"
"5";"Pennsylvania";82;"withdrawal";"US";"web"
"6";"Ohio";81;"withdrawal";"US";"web"
"7";"Rhode Island";80;"withdrawal";"US";"web"
"8";"Kentucky";79;"withdrawal";"US";"web"
"9";"Alabama";76;"withdrawal";"US";"web"
"10";"Massachusetts";76;"withdrawal";"US";"web"
"11";"Indiana";76;"withdrawal";"US";"web"
"12";"Maryland";75;"withdrawal";"US";"web"
"13";"Connecticut";75;"withdrawal";"US";"web"
"14";"Arizona";75;"withdrawal";"US";"web"
"15";"Tennessee";74;"withdrawal";"US";"web"
"16";"Vermont";74;"withdrawal";"US";"web"
"17";"District of Columbia";74;"withdrawal";"US";"web"
"18";"Michigan";73;"withdrawal";"US";"web"
"19";"Minnesota";73;"withdrawal";"US";"web"
"20";"Colorado";73;"withdrawal";"US";"web"
"21";"Wisconsin";73;"withdrawal";"US";"web"
"22";"Washington";72;"withdrawal";"US";"web"
"23";"North Carolina";72;"withdrawal";"US";"web"
"24";"Arkansas";71;"withdrawal";"US";"web"
"25";"Alaska";71;"withdrawal";"US";"web"
"26";"Georgia";71;"withdrawal";"US";"web"
"27";"Idaho";70;"withdrawal";"US";"web"
"28";"Montana";70;"withdrawal";"US";"web"
"29";"Oklahoma";70;"withdrawal";"US";"web"
"30";"New Jersey";70;"withdrawal";"US";"web"
"31";"South Carolina";70;"withdrawal";"US";"web"
"32";"Missouri";69;"withdrawal";"US";"web"
"33";"Illinois";68;"withdrawal";"US";"web"
"34";"Florida";67;"withdrawal";"US";"web"
"35";"New York";67;"withdrawal";"US";"web"
"36";"South Dakota";66;"withdrawal";"US";"web"
"37";"New Mexico";65;"withdrawal";"US";"web"
"38";"Nevada";65;"withdrawal";"US";"web"
"39";"Hawaii";64;"withdrawal";"US";"web"
"40";"Utah";64;"withdrawal";"US";"web"
"41";"Mississippi";63;"withdrawal";"US";"web"
"42";"North Dakota";63;"withdrawal";"US";"web"
"43";"California";63;"withdrawal";"US";"web"
"44";"Iowa";62;"withdrawal";"US";"web"
"45";"Oregon";60;"withdrawal";"US";"web"
"46";"Louisiana";59;"withdrawal";"US";"web"
"47";"Nebraska";58;"withdrawal";"US";"web"
"48";"Texas";56;"withdrawal";"US";"web"
"49";"Kansas";52;"withdrawal";"US";"web"
"50";"Wyoming";51;"withdrawal";"US";"web"
"51";"Virginia";48;"withdrawal";"US";"web"
