"";"location";"hits";"keyword";"geo";"gprop"
"1";"West Virginia";100;"death";"US";"web"
"2";"Nevada";94;"death";"US";"web"
"3";"Oklahoma";94;"death";"US";"web"
"4";"Wyoming";93;"death";"US";"web"
"5";"Indiana";91;"death";"US";"web"
"6";"Kentucky";90;"death";"US";"web"
"7";"Michigan";89;"death";"US";"web"
"8";"Alabama";89;"death";"US";"web"
"9";"Arkansas";89;"death";"US";"web"
"10";"Vermont";89;"death";"US";"web"
"11";"Idaho";88;"death";"US";"web"
"12";"Rhode Island";88;"death";"US";"web"
"13";"Kansas";87;"death";"US";"web"
"14";"Ohio";87;"death";"US";"web"
"15";"South Carolina";87;"death";"US";"web"
"16";"Missouri";86;"death";"US";"web"
"17";"South Dakota";86;"death";"US";"web"
"18";"Pennsylvania";86;"death";"US";"web"
"19";"New Hampshire";86;"death";"US";"web"
"20";"Montana";85;"death";"US";"web"
"21";"Tennessee";85;"death";"US";"web"
"22";"Delaware";85;"death";"US";"web"
"23";"Maine";85;"death";"US";"web"
"24";"Louisiana";85;"death";"US";"web"
"25";"Oregon";84;"death";"US";"web"
"26";"North Dakota";84;"death";"US";"web"
"27";"Mississippi";84;"death";"US";"web"
"28";"Wisconsin";84;"death";"US";"web"
"29";"Washington";83;"death";"US";"web"
"30";"Connecticut";83;"death";"US";"web"
"31";"New Mexico";83;"death";"US";"web"
"32";"Maryland";83;"death";"US";"web"
"33";"Illinois";83;"death";"US";"web"
"34";"Iowa";82;"death";"US";"web"
"35";"Massachusetts";82;"death";"US";"web"
"36";"Utah";81;"death";"US";"web"
"37";"Arizona";81;"death";"US";"web"
"38";"Georgia";81;"death";"US";"web"
"39";"New Jersey";80;"death";"US";"web"
"40";"California";80;"death";"US";"web"
"41";"Alaska";79;"death";"US";"web"
"42";"Colorado";79;"death";"US";"web"
"43";"Virginia";79;"death";"US";"web"
"44";"North Carolina";79;"death";"US";"web"
"45";"Texas";79;"death";"US";"web"
"46";"Nebraska";77;"death";"US";"web"
"47";"Florida";77;"death";"US";"web"
"48";"New York";76;"death";"US";"web"
"49";"Minnesota";75;"death";"US";"web"
"50";"District of Columbia";74;"death";"US";"web"
"51";"Hawaii";71;"death";"US";"web"
