"";"location";"hits";"keyword";"geo";"gprop"
"1";"Louisiana";100;"cope";"US";"web"
"2";"Delaware";97;"cope";"US";"web"
"3";"Vermont";89;"cope";"US";"web"
"4";"South Dakota";87;"cope";"US";"web"
"5";"Pennsylvania";84;"cope";"US";"web"
"6";"North Dakota";83;"cope";"US";"web"
"7";"Oklahoma";81;"cope";"US";"web"
"8";"Mississippi";76;"cope";"US";"web"
"9";"Arkansas";74;"cope";"US";"web"
"10";"New Mexico";74;"cope";"US";"web"
"11";"Tennessee";74;"cope";"US";"web"
"12";"Hawaii";73;"cope";"US";"web"
"13";"Wyoming";73;"cope";"US";"web"
"14";"Arizona";73;"cope";"US";"web"
"15";"South Carolina";73;"cope";"US";"web"
"16";"Alabama";73;"cope";"US";"web"
"17";"Idaho";72;"cope";"US";"web"
"18";"Iowa";72;"cope";"US";"web"
"19";"Montana";71;"cope";"US";"web"
"20";"Missouri";69;"cope";"US";"web"
"21";"Nevada";69;"cope";"US";"web"
"22";"Utah";68;"cope";"US";"web"
"23";"North Carolina";67;"cope";"US";"web"
"24";"New Hampshire";67;"cope";"US";"web"
"25";"Massachusetts";67;"cope";"US";"web"
"26";"Virginia";66;"cope";"US";"web"
"27";"Indiana";66;"cope";"US";"web"
"28";"Maryland";66;"cope";"US";"web"
"29";"Washington";65;"cope";"US";"web"
"30";"Nebraska";65;"cope";"US";"web"
"31";"District of Columbia";63;"cope";"US";"web"
"32";"Georgia";62;"cope";"US";"web"
"33";"Wisconsin";61;"cope";"US";"web"
"34";"Ohio";61;"cope";"US";"web"
"35";"Kentucky";61;"cope";"US";"web"
"36";"Connecticut";61;"cope";"US";"web"
"37";"Colorado";61;"cope";"US";"web"
"38";"West Virginia";60;"cope";"US";"web"
"39";"Kansas";60;"cope";"US";"web"
"40";"Alaska";60;"cope";"US";"web"
"41";"California";59;"cope";"US";"web"
"42";"Texas";58;"cope";"US";"web"
"43";"Illinois";58;"cope";"US";"web"
"44";"Minnesota";57;"cope";"US";"web"
"45";"New York";57;"cope";"US";"web"
"46";"New Jersey";57;"cope";"US";"web"
"47";"Maine";57;"cope";"US";"web"
"48";"Florida";56;"cope";"US";"web"
"49";"Oregon";53;"cope";"US";"web"
"50";"Michigan";53;"cope";"US";"web"
"51";"Rhode Island";52;"cope";"US";"web"
