"";"location";"hits";"keyword";"geo";"gprop"
"1";"Pennsylvania";100;"sorrowful";"US";"web"
"2";"Ohio";99;"sorrowful";"US";"web"
"3";"Louisiana";74;"sorrowful";"US";"web"
"4";"Indiana";71;"sorrowful";"US";"web"
"5";"Kansas";71;"sorrowful";"US";"web"
"6";"New Mexico";70;"sorrowful";"US";"web"
"7";"Massachusetts";67;"sorrowful";"US";"web"
"8";"Connecticut";67;"sorrowful";"US";"web"
"9";"Wisconsin";66;"sorrowful";"US";"web"
"10";"New Jersey";65;"sorrowful";"US";"web"
"11";"Delaware";61;"sorrowful";"US";"web"
"12";"Hawaii";60;"sorrowful";"US";"web"
"13";"Nebraska";60;"sorrowful";"US";"web"
"14";"Arizona";58;"sorrowful";"US";"web"
"15";"Iowa";56;"sorrowful";"US";"web"
"16";"Texas";55;"sorrowful";"US";"web"
"17";"Missouri";55;"sorrowful";"US";"web"
"18";"Michigan";54;"sorrowful";"US";"web"
"19";"Oklahoma";54;"sorrowful";"US";"web"
"20";"California";54;"sorrowful";"US";"web"
"21";"Nevada";53;"sorrowful";"US";"web"
"22";"New York";53;"sorrowful";"US";"web"
"23";"New Hampshire";53;"sorrowful";"US";"web"
"24";"Florida";52;"sorrowful";"US";"web"
"25";"Maryland";52;"sorrowful";"US";"web"
"26";"West Virginia";50;"sorrowful";"US";"web"
"27";"Virginia";48;"sorrowful";"US";"web"
"28";"Illinois";47;"sorrowful";"US";"web"
"29";"Minnesota";46;"sorrowful";"US";"web"
"30";"District of Columbia";46;"sorrowful";"US";"web"
"31";"Oregon";45;"sorrowful";"US";"web"
"32";"Alabama";45;"sorrowful";"US";"web"
"33";"Georgia";44;"sorrowful";"US";"web"
"34";"South Dakota";42;"sorrowful";"US";"web"
"35";"North Carolina";42;"sorrowful";"US";"web"
"36";"Tennessee";42;"sorrowful";"US";"web"
"37";"North Dakota";41;"sorrowful";"US";"web"
"38";"Vermont";40;"sorrowful";"US";"web"
"39";"Colorado";39;"sorrowful";"US";"web"
"40";"Washington";39;"sorrowful";"US";"web"
"41";"Mississippi";37;"sorrowful";"US";"web"
"42";"Kentucky";37;"sorrowful";"US";"web"
"43";"Idaho";36;"sorrowful";"US";"web"
"44";"Utah";33;"sorrowful";"US";"web"
"45";"South Carolina";30;"sorrowful";"US";"web"
"46";"Rhode Island";29;"sorrowful";"US";"web"
"47";"Arkansas";26;"sorrowful";"US";"web"
"48";"Maine";21;"sorrowful";"US";"web"
