"";"location";"hits";"keyword";"geo";"gprop"
"1";"Mississippi";100;"desolate";"US";"web"
"2";"Indiana";93;"desolate";"US";"web"
"3";"California";89;"desolate";"US";"web"
"4";"South Dakota";89;"desolate";"US";"web"
"5";"Nevada";89;"desolate";"US";"web"
"6";"Alabama";89;"desolate";"US";"web"
"7";"New Jersey";88;"desolate";"US";"web"
"8";"Oklahoma";87;"desolate";"US";"web"
"9";"Arizona";87;"desolate";"US";"web"
"10";"Maryland";86;"desolate";"US";"web"
"11";"North Carolina";86;"desolate";"US";"web"
"12";"Florida";86;"desolate";"US";"web"
"13";"West Virginia";86;"desolate";"US";"web"
"14";"Arkansas";84;"desolate";"US";"web"
"15";"Rhode Island";84;"desolate";"US";"web"
"16";"Pennsylvania";84;"desolate";"US";"web"
"17";"Alaska";83;"desolate";"US";"web"
"18";"Kentucky";82;"desolate";"US";"web"
"19";"Utah";82;"desolate";"US";"web"
"20";"Hawaii";81;"desolate";"US";"web"
"21";"Illinois";80;"desolate";"US";"web"
"22";"Ohio";80;"desolate";"US";"web"
"23";"Missouri";80;"desolate";"US";"web"
"24";"South Carolina";79;"desolate";"US";"web"
"25";"Idaho";78;"desolate";"US";"web"
"26";"Michigan";78;"desolate";"US";"web"
"27";"Texas";78;"desolate";"US";"web"
"28";"Georgia";77;"desolate";"US";"web"
"29";"New Hampshire";77;"desolate";"US";"web"
"30";"Louisiana";77;"desolate";"US";"web"
"31";"Connecticut";76;"desolate";"US";"web"
"32";"Iowa";76;"desolate";"US";"web"
"33";"New Mexico";76;"desolate";"US";"web"
"34";"Wisconsin";76;"desolate";"US";"web"
"35";"Maine";75;"desolate";"US";"web"
"36";"Kansas";75;"desolate";"US";"web"
"37";"New York";73;"desolate";"US";"web"
"38";"Montana";73;"desolate";"US";"web"
"39";"Nebraska";72;"desolate";"US";"web"
"40";"Tennessee";72;"desolate";"US";"web"
"41";"North Dakota";72;"desolate";"US";"web"
"42";"Minnesota";71;"desolate";"US";"web"
"43";"District of Columbia";71;"desolate";"US";"web"
"44";"Massachusetts";70;"desolate";"US";"web"
"45";"Washington";70;"desolate";"US";"web"
"46";"Virginia";70;"desolate";"US";"web"
"47";"Colorado";69;"desolate";"US";"web"
"48";"Delaware";67;"desolate";"US";"web"
"49";"Vermont";65;"desolate";"US";"web"
"50";"Oregon";57;"desolate";"US";"web"
