"";"location";"hits";"keyword";"geo";"gprop"
"1";"District of Columbia";100;"evaluation";"US";"web"
"2";"Maryland";98;"evaluation";"US";"web"
"3";"Virginia";96;"evaluation";"US";"web"
"4";"North Carolina";91;"evaluation";"US";"web"
"5";"New Mexico";84;"evaluation";"US";"web"
"6";"Hawaii";83;"evaluation";"US";"web"
"7";"North Dakota";82;"evaluation";"US";"web"
"8";"Alaska";80;"evaluation";"US";"web"
"9";"Tennessee";80;"evaluation";"US";"web"
"10";"Indiana";78;"evaluation";"US";"web"
"11";"Nebraska";75;"evaluation";"US";"web"
"12";"West Virginia";74;"evaluation";"US";"web"
"13";"Oregon";73;"evaluation";"US";"web"
"14";"Alabama";72;"evaluation";"US";"web"
"15";"Rhode Island";72;"evaluation";"US";"web"
"16";"New Jersey";72;"evaluation";"US";"web"
"17";"Iowa";72;"evaluation";"US";"web"
"18";"Mississippi";71;"evaluation";"US";"web"
"19";"New Hampshire";71;"evaluation";"US";"web"
"20";"South Carolina";71;"evaluation";"US";"web"
"21";"Delaware";71;"evaluation";"US";"web"
"22";"Pennsylvania";70;"evaluation";"US";"web"
"23";"Montana";70;"evaluation";"US";"web"
"24";"Oklahoma";70;"evaluation";"US";"web"
"25";"Kentucky";69;"evaluation";"US";"web"
"26";"Idaho";69;"evaluation";"US";"web"
"27";"Arkansas";69;"evaluation";"US";"web"
"28";"Kansas";68;"evaluation";"US";"web"
"29";"Connecticut";67;"evaluation";"US";"web"
"30";"Maine";67;"evaluation";"US";"web"
"31";"Massachusetts";66;"evaluation";"US";"web"
"32";"Ohio";66;"evaluation";"US";"web"
"33";"Michigan";66;"evaluation";"US";"web"
"34";"Wyoming";66;"evaluation";"US";"web"
"35";"Utah";65;"evaluation";"US";"web"
"36";"Minnesota";65;"evaluation";"US";"web"
"37";"Arizona";65;"evaluation";"US";"web"
"38";"Wisconsin";65;"evaluation";"US";"web"
"39";"South Dakota";63;"evaluation";"US";"web"
"40";"Vermont";62;"evaluation";"US";"web"
"41";"Washington";62;"evaluation";"US";"web"
"42";"Colorado";60;"evaluation";"US";"web"
"43";"Florida";58;"evaluation";"US";"web"
"44";"New York";57;"evaluation";"US";"web"
"45";"Missouri";57;"evaluation";"US";"web"
"46";"Louisiana";57;"evaluation";"US";"web"
"47";"California";56;"evaluation";"US";"web"
"48";"Nevada";56;"evaluation";"US";"web"
"49";"Georgia";56;"evaluation";"US";"web"
"50";"Illinois";54;"evaluation";"US";"web"
"51";"Texas";51;"evaluation";"US";"web"
