"";"location";"hits";"keyword";"geo";"gprop"
"1";"Maine";100;"bipolar";"US";"web"
"2";"Connecticut";98;"bipolar";"US";"web"
"3";"West Virginia";97;"bipolar";"US";"web"
"4";"Mississippi";95;"bipolar";"US";"web"
"5";"Rhode Island";94;"bipolar";"US";"web"
"6";"Alabama";93;"bipolar";"US";"web"
"7";"Massachusetts";92;"bipolar";"US";"web"
"8";"Pennsylvania";92;"bipolar";"US";"web"
"9";"Vermont";90;"bipolar";"US";"web"
"10";"New Hampshire";90;"bipolar";"US";"web"
"11";"Delaware";90;"bipolar";"US";"web"
"12";"New Jersey";90;"bipolar";"US";"web"
"13";"Wyoming";90;"bipolar";"US";"web"
"14";"Missouri";90;"bipolar";"US";"web"
"15";"Maryland";89;"bipolar";"US";"web"
"16";"Arkansas";89;"bipolar";"US";"web"
"17";"Tennessee";88;"bipolar";"US";"web"
"18";"Michigan";88;"bipolar";"US";"web"
"19";"Kentucky";87;"bipolar";"US";"web"
"20";"Indiana";86;"bipolar";"US";"web"
"21";"Oklahoma";86;"bipolar";"US";"web"
"22";"Virginia";85;"bipolar";"US";"web"
"23";"Nebraska";85;"bipolar";"US";"web"
"24";"Illinois";85;"bipolar";"US";"web"
"25";"Wisconsin";85;"bipolar";"US";"web"
"26";"Arizona";85;"bipolar";"US";"web"
"27";"Idaho";84;"bipolar";"US";"web"
"28";"Montana";84;"bipolar";"US";"web"
"29";"Georgia";83;"bipolar";"US";"web"
"30";"Washington";83;"bipolar";"US";"web"
"31";"New Mexico";83;"bipolar";"US";"web"
"32";"Iowa";82;"bipolar";"US";"web"
"33";"New York";82;"bipolar";"US";"web"
"34";"Ohio";82;"bipolar";"US";"web"
"35";"Louisiana";82;"bipolar";"US";"web"
"36";"North Carolina";82;"bipolar";"US";"web"
"37";"Oregon";81;"bipolar";"US";"web"
"38";"South Dakota";81;"bipolar";"US";"web"
"39";"Minnesota";80;"bipolar";"US";"web"
"40";"District of Columbia";79;"bipolar";"US";"web"
"41";"South Carolina";79;"bipolar";"US";"web"
"42";"Alaska";78;"bipolar";"US";"web"
"43";"North Dakota";78;"bipolar";"US";"web"
"44";"Texas";78;"bipolar";"US";"web"
"45";"Utah";77;"bipolar";"US";"web"
"46";"Colorado";77;"bipolar";"US";"web"
"47";"Kansas";76;"bipolar";"US";"web"
"48";"Florida";76;"bipolar";"US";"web"
"49";"California";73;"bipolar";"US";"web"
"50";"Nevada";73;"bipolar";"US";"web"
"51";"Hawaii";69;"bipolar";"US";"web"
