"";"location";"hits";"keyword";"geo";"gprop"
"1";"Idaho";100;"statistics";"US";"web"
"2";"Maryland";90;"statistics";"US";"web"
"3";"Utah";90;"statistics";"US";"web"
"4";"Wyoming";89;"statistics";"US";"web"
"5";"South Dakota";88;"statistics";"US";"web"
"6";"Indiana";87;"statistics";"US";"web"
"7";"Delaware";87;"statistics";"US";"web"
"8";"West Virginia";86;"statistics";"US";"web"
"9";"Vermont";85;"statistics";"US";"web"
"10";"Alaska";85;"statistics";"US";"web"
"11";"Iowa";85;"statistics";"US";"web"
"12";"District of Columbia";84;"statistics";"US";"web"
"13";"New Mexico";84;"statistics";"US";"web"
"14";"Connecticut";83;"statistics";"US";"web"
"15";"Arkansas";82;"statistics";"US";"web"
"16";"Montana";80;"statistics";"US";"web"
"17";"Rhode Island";80;"statistics";"US";"web"
"18";"New Hampshire";80;"statistics";"US";"web"
"19";"Pennsylvania";79;"statistics";"US";"web"
"20";"Ohio";78;"statistics";"US";"web"
"21";"North Carolina";78;"statistics";"US";"web"
"22";"Wisconsin";78;"statistics";"US";"web"
"23";"Nebraska";77;"statistics";"US";"web"
"24";"Maine";76;"statistics";"US";"web"
"25";"Massachusetts";75;"statistics";"US";"web"
"26";"New Jersey";75;"statistics";"US";"web"
"27";"Missouri";74;"statistics";"US";"web"
"28";"Minnesota";73;"statistics";"US";"web"
"29";"Colorado";71;"statistics";"US";"web"
"30";"Michigan";70;"statistics";"US";"web"
"31";"Washington";70;"statistics";"US";"web"
"32";"South Carolina";70;"statistics";"US";"web"
"33";"California";69;"statistics";"US";"web"
"34";"Kentucky";69;"statistics";"US";"web"
"35";"North Dakota";68;"statistics";"US";"web"
"36";"Illinois";68;"statistics";"US";"web"
"37";"Alabama";67;"statistics";"US";"web"
"38";"Tennessee";67;"statistics";"US";"web"
"39";"Arizona";66;"statistics";"US";"web"
"40";"New York";65;"statistics";"US";"web"
"41";"Florida";64;"statistics";"US";"web"
"42";"Hawaii";62;"statistics";"US";"web"
"43";"Kansas";62;"statistics";"US";"web"
"44";"Oklahoma";62;"statistics";"US";"web"
"45";"Mississippi";60;"statistics";"US";"web"
"46";"Georgia";60;"statistics";"US";"web"
"47";"Texas";59;"statistics";"US";"web"
"48";"Louisiana";57;"statistics";"US";"web"
"49";"Nevada";57;"statistics";"US";"web"
"50";"Virginia";56;"statistics";"US";"web"
"51";"Oregon";47;"statistics";"US";"web"
