"";"location";"hits";"keyword";"geo";"gprop"
"1";"Maine";100;"weepy";"US";"web"
"2";"Oregon";64;"weepy";"US";"web"
"3";"Arkansas";58;"weepy";"US";"web"
"4";"Connecticut";55;"weepy";"US";"web"
"5";"Wisconsin";48;"weepy";"US";"web"
"6";"Iowa";42;"weepy";"US";"web"
"7";"Minnesota";41;"weepy";"US";"web"
"8";"District of Columbia";41;"weepy";"US";"web"
"9";"Washington";40;"weepy";"US";"web"
"10";"Indiana";37;"weepy";"US";"web"
"11";"North Carolina";36;"weepy";"US";"web"
"12";"California";35;"weepy";"US";"web"
"13";"Missouri";35;"weepy";"US";"web"
"14";"Tennessee";35;"weepy";"US";"web"
"15";"Ohio";34;"weepy";"US";"web"
"16";"Michigan";33;"weepy";"US";"web"
"17";"Pennsylvania";31;"weepy";"US";"web"
"18";"Alabama";31;"weepy";"US";"web"
"19";"Georgia";30;"weepy";"US";"web"
"20";"Colorado";29;"weepy";"US";"web"
"21";"West Virginia";28;"weepy";"US";"web"
"22";"New York";26;"weepy";"US";"web"
"23";"Texas";26;"weepy";"US";"web"
"24";"Virginia";25;"weepy";"US";"web"
"25";"Kansas";25;"weepy";"US";"web"
"26";"Maryland";24;"weepy";"US";"web"
"27";"Massachusetts";23;"weepy";"US";"web"
"28";"Hawaii";22;"weepy";"US";"web"
"29";"Arizona";21;"weepy";"US";"web"
"30";"Florida";19;"weepy";"US";"web"
"31";"Utah";18;"weepy";"US";"web"
"32";"New Jersey";15;"weepy";"US";"web"
"33";"Kentucky";15;"weepy";"US";"web"
"34";"Illinois";14;"weepy";"US";"web"
"35";"Nevada";13;"weepy";"US";"web"
"36";"Oklahoma";12;"weepy";"US";"web"
"37";"Louisiana";11;"weepy";"US";"web"
"38";"South Carolina";9;"weepy";"US";"web"
