"";"location";"hits";"keyword";"geo";"gprop"
"1";"Maine";100;"morbid";"US";"web"
"2";"Arkansas";97;"morbid";"US";"web"
"3";"South Dakota";96;"morbid";"US";"web"
"4";"New York";95;"morbid";"US";"web"
"5";"West Virginia";94;"morbid";"US";"web"
"6";"New Mexico";92;"morbid";"US";"web"
"7";"Rhode Island";91;"morbid";"US";"web"
"8";"Pennsylvania";88;"morbid";"US";"web"
"9";"Alaska";87;"morbid";"US";"web"
"10";"Oklahoma";86;"morbid";"US";"web"
"11";"Montana";86;"morbid";"US";"web"
"12";"Kentucky";86;"morbid";"US";"web"
"13";"Michigan";86;"morbid";"US";"web"
"14";"Washington";85;"morbid";"US";"web"
"15";"New Jersey";84;"morbid";"US";"web"
"16";"New Hampshire";84;"morbid";"US";"web"
"17";"Arizona";82;"morbid";"US";"web"
"18";"California";81;"morbid";"US";"web"
"19";"Nevada";80;"morbid";"US";"web"
"20";"Tennessee";80;"morbid";"US";"web"
"21";"Kansas";80;"morbid";"US";"web"
"22";"Indiana";80;"morbid";"US";"web"
"23";"Louisiana";80;"morbid";"US";"web"
"24";"Ohio";79;"morbid";"US";"web"
"25";"Illinois";79;"morbid";"US";"web"
"26";"Wyoming";77;"morbid";"US";"web"
"27";"Idaho";76;"morbid";"US";"web"
"28";"Missouri";76;"morbid";"US";"web"
"29";"Mississippi";75;"morbid";"US";"web"
"30";"Wisconsin";75;"morbid";"US";"web"
"31";"Texas";73;"morbid";"US";"web"
"32";"Minnesota";73;"morbid";"US";"web"
"33";"Florida";73;"morbid";"US";"web"
"34";"Colorado";72;"morbid";"US";"web"
"35";"Alabama";72;"morbid";"US";"web"
"36";"Maryland";72;"morbid";"US";"web"
"37";"Vermont";71;"morbid";"US";"web"
"38";"Georgia";69;"morbid";"US";"web"
"39";"Iowa";69;"morbid";"US";"web"
"40";"Massachusetts";68;"morbid";"US";"web"
"41";"North Carolina";65;"morbid";"US";"web"
"42";"South Carolina";63;"morbid";"US";"web"
"43";"Connecticut";61;"morbid";"US";"web"
"44";"Utah";61;"morbid";"US";"web"
"45";"Hawaii";59;"morbid";"US";"web"
"46";"District of Columbia";58;"morbid";"US";"web"
"47";"Virginia";57;"morbid";"US";"web"
"48";"North Dakota";57;"morbid";"US";"web"
"49";"Delaware";57;"morbid";"US";"web"
"50";"Nebraska";55;"morbid";"US";"web"
"51";"Oregon";53;"morbid";"US";"web"
