"";"location";"hits";"keyword";"geo";"gprop"
"1";"Maine";100;"donut";"US";"web"
"2";"Nebraska";92;"donut";"US";"web"
"3";"Utah";82;"donut";"US";"web"
"4";"Connecticut";81;"donut";"US";"web"
"5";"California";79;"donut";"US";"web"
"6";"Missouri";79;"donut";"US";"web"
"7";"Iowa";78;"donut";"US";"web"
"8";"Oklahoma";77;"donut";"US";"web"
"9";"Rhode Island";77;"donut";"US";"web"
"10";"Kansas";74;"donut";"US";"web"
"11";"Nevada";74;"donut";"US";"web"
"12";"Louisiana";72;"donut";"US";"web"
"13";"Texas";69;"donut";"US";"web"
"14";"Indiana";69;"donut";"US";"web"
"15";"Massachusetts";68;"donut";"US";"web"
"16";"Florida";67;"donut";"US";"web"
"17";"Ohio";65;"donut";"US";"web"
"18";"Illinois";64;"donut";"US";"web"
"19";"New Mexico";62;"donut";"US";"web"
"20";"Tennessee";61;"donut";"US";"web"
"21";"Mississippi";60;"donut";"US";"web"
"22";"Arizona";60;"donut";"US";"web"
"23";"District of Columbia";60;"donut";"US";"web"
"24";"New Hampshire";59;"donut";"US";"web"
"25";"New York";58;"donut";"US";"web"
"26";"Michigan";58;"donut";"US";"web"
"27";"Pennsylvania";57;"donut";"US";"web"
"28";"Kentucky";57;"donut";"US";"web"
"29";"Wisconsin";56;"donut";"US";"web"
"30";"Colorado";56;"donut";"US";"web"
"31";"New Jersey";56;"donut";"US";"web"
"32";"Washington";56;"donut";"US";"web"
"33";"Minnesota";56;"donut";"US";"web"
"34";"Vermont";55;"donut";"US";"web"
"35";"Oregon";55;"donut";"US";"web"
"36";"Arkansas";54;"donut";"US";"web"
"37";"Maryland";53;"donut";"US";"web"
"38";"West Virginia";53;"donut";"US";"web"
"39";"Virginia";53;"donut";"US";"web"
"40";"Georgia";52;"donut";"US";"web"
"41";"Hawaii";51;"donut";"US";"web"
"42";"Alaska";50;"donut";"US";"web"
"43";"Idaho";50;"donut";"US";"web"
"44";"Alabama";50;"donut";"US";"web"
"45";"North Carolina";49;"donut";"US";"web"
"46";"North Dakota";49;"donut";"US";"web"
"47";"South Carolina";46;"donut";"US";"web"
"48";"South Dakota";46;"donut";"US";"web"
"49";"Delaware";46;"donut";"US";"web"
"50";"Wyoming";43;"donut";"US";"web"
"51";"Montana";39;"donut";"US";"web"
