"";"location";"hits";"keyword";"geo";"gprop"
"1";"Delaware";100;"isolation";"US";"web"
"2";"Rhode Island";92;"isolation";"US";"web"
"3";"Indiana";89;"isolation";"US";"web"
"4";"New Mexico";83;"isolation";"US";"web"
"5";"North Dakota";81;"isolation";"US";"web"
"6";"Alaska";80;"isolation";"US";"web"
"7";"Iowa";79;"isolation";"US";"web"
"8";"Ohio";78;"isolation";"US";"web"
"9";"West Virginia";78;"isolation";"US";"web"
"10";"Montana";77;"isolation";"US";"web"
"11";"New Hampshire";77;"isolation";"US";"web"
"12";"Maryland";76;"isolation";"US";"web"
"13";"Washington";76;"isolation";"US";"web"
"14";"Arizona";75;"isolation";"US";"web"
"15";"South Dakota";74;"isolation";"US";"web"
"16";"Wisconsin";74;"isolation";"US";"web"
"17";"Massachusetts";74;"isolation";"US";"web"
"18";"Pennsylvania";73;"isolation";"US";"web"
"19";"California";72;"isolation";"US";"web"
"20";"Idaho";72;"isolation";"US";"web"
"21";"Kentucky";72;"isolation";"US";"web"
"22";"Utah";71;"isolation";"US";"web"
"23";"Colorado";71;"isolation";"US";"web"
"24";"Oklahoma";71;"isolation";"US";"web"
"25";"North Carolina";71;"isolation";"US";"web"
"26";"Vermont";71;"isolation";"US";"web"
"27";"Alabama";71;"isolation";"US";"web"
"28";"Missouri";70;"isolation";"US";"web"
"29";"Wyoming";69;"isolation";"US";"web"
"30";"Maine";69;"isolation";"US";"web"
"31";"Michigan";69;"isolation";"US";"web"
"32";"Illinois";69;"isolation";"US";"web"
"33";"New Jersey";69;"isolation";"US";"web"
"34";"Arkansas";69;"isolation";"US";"web"
"35";"Florida";68;"isolation";"US";"web"
"36";"Nevada";67;"isolation";"US";"web"
"37";"Texas";67;"isolation";"US";"web"
"38";"Nebraska";67;"isolation";"US";"web"
"39";"Mississippi";67;"isolation";"US";"web"
"40";"Connecticut";65;"isolation";"US";"web"
"41";"Tennessee";65;"isolation";"US";"web"
"42";"South Carolina";64;"isolation";"US";"web"
"43";"Kansas";64;"isolation";"US";"web"
"44";"Minnesota";64;"isolation";"US";"web"
"45";"New York";62;"isolation";"US";"web"
"46";"Hawaii";62;"isolation";"US";"web"
"47";"Louisiana";61;"isolation";"US";"web"
"48";"Georgia";58;"isolation";"US";"web"
"49";"District of Columbia";58;"isolation";"US";"web"
"50";"Virginia";54;"isolation";"US";"web"
"51";"Oregon";51;"isolation";"US";"web"
