"";"location";"hits";"keyword";"geo";"gprop"
"1";"Montana";100;"desperate";"US";"web"
"2";"Connecticut";99;"desperate";"US";"web"
"3";"Wyoming";98;"desperate";"US";"web"
"4";"Arizona";97;"desperate";"US";"web"
"5";"Delaware";96;"desperate";"US";"web"
"6";"Louisiana";94;"desperate";"US";"web"
"7";"California";94;"desperate";"US";"web"
"8";"West Virginia";92;"desperate";"US";"web"
"9";"Maine";90;"desperate";"US";"web"
"10";"New Mexico";90;"desperate";"US";"web"
"11";"New York";90;"desperate";"US";"web"
"12";"Nevada";89;"desperate";"US";"web"
"13";"Massachusetts";89;"desperate";"US";"web"
"14";"South Carolina";88;"desperate";"US";"web"
"15";"Ohio";88;"desperate";"US";"web"
"16";"Rhode Island";88;"desperate";"US";"web"
"17";"Pennsylvania";88;"desperate";"US";"web"
"18";"Vermont";87;"desperate";"US";"web"
"19";"Michigan";87;"desperate";"US";"web"
"20";"Minnesota";86;"desperate";"US";"web"
"21";"Hawaii";86;"desperate";"US";"web"
"22";"New Jersey";86;"desperate";"US";"web"
"23";"Idaho";85;"desperate";"US";"web"
"24";"Alabama";85;"desperate";"US";"web"
"25";"Tennessee";85;"desperate";"US";"web"
"26";"Washington";85;"desperate";"US";"web"
"27";"Kentucky";84;"desperate";"US";"web"
"28";"Indiana";84;"desperate";"US";"web"
"29";"Oklahoma";83;"desperate";"US";"web"
"30";"Maryland";83;"desperate";"US";"web"
"31";"Wisconsin";83;"desperate";"US";"web"
"32";"Virginia";83;"desperate";"US";"web"
"33";"Illinois";83;"desperate";"US";"web"
"34";"Georgia";82;"desperate";"US";"web"
"35";"Texas";82;"desperate";"US";"web"
"36";"Missouri";81;"desperate";"US";"web"
"37";"Alaska";81;"desperate";"US";"web"
"38";"North Carolina";81;"desperate";"US";"web"
"39";"Iowa";80;"desperate";"US";"web"
"40";"Arkansas";80;"desperate";"US";"web"
"41";"South Dakota";79;"desperate";"US";"web"
"42";"Colorado";79;"desperate";"US";"web"
"43";"New Hampshire";78;"desperate";"US";"web"
"44";"Florida";77;"desperate";"US";"web"
"45";"Kansas";76;"desperate";"US";"web"
"46";"Mississippi";75;"desperate";"US";"web"
"47";"Utah";75;"desperate";"US";"web"
"48";"North Dakota";74;"desperate";"US";"web"
"49";"Nebraska";70;"desperate";"US";"web"
"50";"District of Columbia";69;"desperate";"US";"web"
"51";"Oregon";68;"desperate";"US";"web"
