"";"location";"hits";"keyword";"geo";"gprop"
"1";"Maine";100;"overeating";"US";"web"
"2";"Rhode Island";89;"overeating";"US";"web"
"3";"South Dakota";79;"overeating";"US";"web"
"4";"Minnesota";66;"overeating";"US";"web"
"5";"Wisconsin";65;"overeating";"US";"web"
"6";"Michigan";64;"overeating";"US";"web"
"7";"Connecticut";63;"overeating";"US";"web"
"8";"Alaska";62;"overeating";"US";"web"
"9";"Ohio";60;"overeating";"US";"web"
"10";"Massachusetts";60;"overeating";"US";"web"
"11";"New York";60;"overeating";"US";"web"
"12";"Oregon";59;"overeating";"US";"web"
"13";"Maryland";59;"overeating";"US";"web"
"14";"Missouri";59;"overeating";"US";"web"
"15";"New Hampshire";59;"overeating";"US";"web"
"16";"Nevada";59;"overeating";"US";"web"
"17";"Colorado";58;"overeating";"US";"web"
"18";"Iowa";57;"overeating";"US";"web"
"19";"Kentucky";57;"overeating";"US";"web"
"20";"Tennessee";57;"overeating";"US";"web"
"21";"Washington";57;"overeating";"US";"web"
"22";"Arkansas";57;"overeating";"US";"web"
"23";"Utah";57;"overeating";"US";"web"
"24";"Louisiana";57;"overeating";"US";"web"
"25";"Indiana";56;"overeating";"US";"web"
"26";"Virginia";56;"overeating";"US";"web"
"27";"Montana";56;"overeating";"US";"web"
"28";"New Mexico";56;"overeating";"US";"web"
"29";"New Jersey";56;"overeating";"US";"web"
"30";"Pennsylvania";55;"overeating";"US";"web"
"31";"California";55;"overeating";"US";"web"
"32";"Hawaii";54;"overeating";"US";"web"
"33";"Oklahoma";54;"overeating";"US";"web"
"34";"North Carolina";53;"overeating";"US";"web"
"35";"Mississippi";52;"overeating";"US";"web"
"36";"Illinois";51;"overeating";"US";"web"
"37";"District of Columbia";51;"overeating";"US";"web"
"38";"Texas";50;"overeating";"US";"web"
"39";"Alabama";49;"overeating";"US";"web"
"40";"Nebraska";48;"overeating";"US";"web"
"41";"West Virginia";48;"overeating";"US";"web"
"42";"Arizona";46;"overeating";"US";"web"
"43";"Kansas";46;"overeating";"US";"web"
"44";"Vermont";46;"overeating";"US";"web"
"45";"South Carolina";46;"overeating";"US";"web"
"46";"Georgia";45;"overeating";"US";"web"
"47";"Idaho";44;"overeating";"US";"web"
"48";"Florida";43;"overeating";"US";"web"
"49";"North Dakota";34;"overeating";"US";"web"
"50";"Delaware";26;"overeating";"US";"web"
