"";"location";"hits";"keyword";"geo";"gprop"
"1";"Utah";100;"query";"US";"web"
"2";"Washington";91;"query";"US";"web"
"3";"Maryland";89;"query";"US";"web"
"4";"Connecticut";87;"query";"US";"web"
"5";"Minnesota";87;"query";"US";"web"
"6";"Massachusetts";85;"query";"US";"web"
"7";"Delaware";82;"query";"US";"web"
"8";"California";79;"query";"US";"web"
"9";"North Carolina";78;"query";"US";"web"
"10";"New Jersey";77;"query";"US";"web"
"11";"Iowa";76;"query";"US";"web"
"12";"Illinois";73;"query";"US";"web"
"13";"Colorado";73;"query";"US";"web"
"14";"Ohio";73;"query";"US";"web"
"15";"Indiana";71;"query";"US";"web"
"16";"Nebraska";71;"query";"US";"web"
"17";"District of Columbia";71;"query";"US";"web"
"18";"Rhode Island";69;"query";"US";"web"
"19";"Missouri";69;"query";"US";"web"
"20";"Pennsylvania";67;"query";"US";"web"
"21";"New Hampshire";67;"query";"US";"web"
"22";"Idaho";66;"query";"US";"web"
"23";"New York";66;"query";"US";"web"
"24";"Vermont";66;"query";"US";"web"
"25";"Wisconsin";66;"query";"US";"web"
"26";"Virginia";66;"query";"US";"web"
"27";"Texas";65;"query";"US";"web"
"28";"Arkansas";65;"query";"US";"web"
"29";"Georgia";62;"query";"US";"web"
"30";"Tennessee";58;"query";"US";"web"
"31";"Michigan";58;"query";"US";"web"
"32";"Arizona";57;"query";"US";"web"
"33";"Montana";56;"query";"US";"web"
"34";"Maine";54;"query";"US";"web"
"35";"Oregon";54;"query";"US";"web"
"36";"Kansas";52;"query";"US";"web"
"37";"Alaska";52;"query";"US";"web"
"38";"North Dakota";51;"query";"US";"web"
"39";"Kentucky";50;"query";"US";"web"
"40";"New Mexico";50;"query";"US";"web"
"41";"Alabama";49;"query";"US";"web"
"42";"Florida";47;"query";"US";"web"
"43";"South Carolina";46;"query";"US";"web"
"44";"Oklahoma";45;"query";"US";"web"
"45";"Nevada";41;"query";"US";"web"
"46";"South Dakota";40;"query";"US";"web"
"47";"West Virginia";40;"query";"US";"web"
"48";"Louisiana";38;"query";"US";"web"
"49";"Mississippi";36;"query";"US";"web"
"50";"Wyoming";35;"query";"US";"web"
"51";"Hawaii";33;"query";"US";"web"
