"";"location";"hits";"keyword";"geo";"gprop"
"1";"Hawaii";100;"bikini";"US";"web"
"2";"Alabama";73;"bikini";"US";"web"
"3";"Oklahoma";71;"bikini";"US";"web"
"4";"West Virginia";70;"bikini";"US";"web"
"5";"North Dakota";69;"bikini";"US";"web"
"6";"Kansas";69;"bikini";"US";"web"
"7";"Arizona";69;"bikini";"US";"web"
"8";"Pennsylvania";69;"bikini";"US";"web"
"9";"Kentucky";68;"bikini";"US";"web"
"10";"Mississippi";68;"bikini";"US";"web"
"11";"Louisiana";68;"bikini";"US";"web"
"12";"New Hampshire";68;"bikini";"US";"web"
"13";"Connecticut";68;"bikini";"US";"web"
"14";"South Carolina";67;"bikini";"US";"web"
"15";"Tennessee";67;"bikini";"US";"web"
"16";"Florida";67;"bikini";"US";"web"
"17";"New Jersey";67;"bikini";"US";"web"
"18";"Michigan";67;"bikini";"US";"web"
"19";"Washington";67;"bikini";"US";"web"
"20";"Delaware";66;"bikini";"US";"web"
"21";"Ohio";66;"bikini";"US";"web"
"22";"Maine";66;"bikini";"US";"web"
"23";"Arkansas";65;"bikini";"US";"web"
"24";"Nebraska";65;"bikini";"US";"web"
"25";"Texas";65;"bikini";"US";"web"
"26";"Alaska";65;"bikini";"US";"web"
"27";"Virginia";65;"bikini";"US";"web"
"28";"Wisconsin";65;"bikini";"US";"web"
"29";"California";64;"bikini";"US";"web"
"30";"Massachusetts";64;"bikini";"US";"web"
"31";"Rhode Island";64;"bikini";"US";"web"
"32";"Idaho";64;"bikini";"US";"web"
"33";"Montana";64;"bikini";"US";"web"
"34";"Indiana";63;"bikini";"US";"web"
"35";"Missouri";63;"bikini";"US";"web"
"36";"Utah";63;"bikini";"US";"web"
"37";"Georgia";63;"bikini";"US";"web"
"38";"Nevada";62;"bikini";"US";"web"
"39";"Illinois";62;"bikini";"US";"web"
"40";"North Carolina";62;"bikini";"US";"web"
"41";"Iowa";62;"bikini";"US";"web"
"42";"Oregon";60;"bikini";"US";"web"
"43";"New York";60;"bikini";"US";"web"
"44";"Minnesota";60;"bikini";"US";"web"
"45";"Maryland";60;"bikini";"US";"web"
"46";"Colorado";60;"bikini";"US";"web"
"47";"Vermont";59;"bikini";"US";"web"
"48";"Wyoming";59;"bikini";"US";"web"
"49";"New Mexico";58;"bikini";"US";"web"
"50";"South Dakota";57;"bikini";"US";"web"
"51";"District of Columbia";54;"bikini";"US";"web"
