"";"location";"hits";"keyword";"geo";"gprop"
"1";"District of Columbia";100;"pizza";"US";"web"
"2";"Minnesota";96;"pizza";"US";"web"
"3";"Illinois";91;"pizza";"US";"web"
"4";"Michigan";90;"pizza";"US";"web"
"5";"Ohio";89;"pizza";"US";"web"
"6";"Rhode Island";83;"pizza";"US";"web"
"7";"Massachusetts";83;"pizza";"US";"web"
"8";"Delaware";82;"pizza";"US";"web"
"9";"Colorado";82;"pizza";"US";"web"
"10";"Arizona";81;"pizza";"US";"web"
"11";"Texas";81;"pizza";"US";"web"
"12";"Missouri";80;"pizza";"US";"web"
"13";"Iowa";80;"pizza";"US";"web"
"14";"Pennsylvania";80;"pizza";"US";"web"
"15";"Indiana";78;"pizza";"US";"web"
"16";"Georgia";77;"pizza";"US";"web"
"17";"Kansas";77;"pizza";"US";"web"
"18";"New York";76;"pizza";"US";"web"
"19";"Washington";76;"pizza";"US";"web"
"20";"Wisconsin";75;"pizza";"US";"web"
"21";"Nebraska";75;"pizza";"US";"web"
"22";"New Hampshire";74;"pizza";"US";"web"
"23";"Florida";73;"pizza";"US";"web"
"24";"Connecticut";73;"pizza";"US";"web"
"25";"Maryland";73;"pizza";"US";"web"
"26";"California";73;"pizza";"US";"web"
"27";"Nevada";73;"pizza";"US";"web"
"28";"Kentucky";70;"pizza";"US";"web"
"29";"North Dakota";69;"pizza";"US";"web"
"30";"Oregon";69;"pizza";"US";"web"
"31";"South Dakota";68;"pizza";"US";"web"
"32";"North Carolina";68;"pizza";"US";"web"
"33";"Virginia";67;"pizza";"US";"web"
"34";"Arkansas";67;"pizza";"US";"web"
"35";"Tennessee";66;"pizza";"US";"web"
"36";"Oklahoma";65;"pizza";"US";"web"
"37";"Montana";65;"pizza";"US";"web"
"38";"Mississippi";63;"pizza";"US";"web"
"39";"Utah";61;"pizza";"US";"web"
"40";"Idaho";61;"pizza";"US";"web"
"41";"West Virginia";61;"pizza";"US";"web"
"42";"New Jersey";60;"pizza";"US";"web"
"43";"New Mexico";59;"pizza";"US";"web"
"44";"Maine";59;"pizza";"US";"web"
"45";"South Carolina";59;"pizza";"US";"web"
"46";"Wyoming";57;"pizza";"US";"web"
"47";"Alaska";57;"pizza";"US";"web"
"48";"Louisiana";54;"pizza";"US";"web"
"49";"Vermont";54;"pizza";"US";"web"
"50";"Hawaii";52;"pizza";"US";"web"
"51";"Alabama";48;"pizza";"US";"web"
