"";"location";"hits";"keyword";"geo";"gprop"
"1";"Rhode Island";100;"reality";"US";"web"
"2";"Iowa";100;"reality";"US";"web"
"3";"Arkansas";99;"reality";"US";"web"
"4";"Minnesota";97;"reality";"US";"web"
"5";"Nebraska";97;"reality";"US";"web"
"6";"West Virginia";97;"reality";"US";"web"
"7";"Missouri";97;"reality";"US";"web"
"8";"Kentucky";97;"reality";"US";"web"
"9";"New York";97;"reality";"US";"web"
"10";"Pennsylvania";96;"reality";"US";"web"
"11";"Georgia";96;"reality";"US";"web"
"12";"Ohio";96;"reality";"US";"web"
"13";"Tennessee";96;"reality";"US";"web"
"14";"Maryland";95;"reality";"US";"web"
"15";"California";95;"reality";"US";"web"
"16";"Alabama";93;"reality";"US";"web"
"17";"Louisiana";93;"reality";"US";"web"
"18";"Indiana";93;"reality";"US";"web"
"19";"Virginia";93;"reality";"US";"web"
"20";"New Jersey";93;"reality";"US";"web"
"21";"Illinois";92;"reality";"US";"web"
"22";"Washington";92;"reality";"US";"web"
"23";"Texas";92;"reality";"US";"web"
"24";"Montana";91;"reality";"US";"web"
"25";"Alaska";91;"reality";"US";"web"
"26";"Wisconsin";91;"reality";"US";"web"
"27";"Arizona";91;"reality";"US";"web"
"28";"North Carolina";91;"reality";"US";"web"
"29";"Oklahoma";90;"reality";"US";"web"
"30";"Massachusetts";90;"reality";"US";"web"
"31";"Connecticut";90;"reality";"US";"web"
"32";"South Carolina";90;"reality";"US";"web"
"33";"Oregon";89;"reality";"US";"web"
"34";"North Dakota";89;"reality";"US";"web"
"35";"Vermont";89;"reality";"US";"web"
"36";"Michigan";87;"reality";"US";"web"
"37";"Mississippi";87;"reality";"US";"web"
"38";"New Mexico";87;"reality";"US";"web"
"39";"Delaware";87;"reality";"US";"web"
"40";"Kansas";87;"reality";"US";"web"
"41";"Maine";87;"reality";"US";"web"
"42";"South Dakota";87;"reality";"US";"web"
"43";"New Hampshire";86;"reality";"US";"web"
"44";"Florida";86;"reality";"US";"web"
"45";"Nevada";85;"reality";"US";"web"
"46";"Utah";84;"reality";"US";"web"
"47";"District of Columbia";84;"reality";"US";"web"
"48";"Idaho";83;"reality";"US";"web"
"49";"Hawaii";82;"reality";"US";"web"
"50";"Colorado";81;"reality";"US";"web"
"51";"Wyoming";77;"reality";"US";"web"
