"";"location";"hits";"keyword";"geo";"gprop"
"1";"Vermont";100;"healthy";"US";"web"
"2";"Iowa";95;"healthy";"US";"web"
"3";"Montana";91;"healthy";"US";"web"
"4";"Maine";87;"healthy";"US";"web"
"5";"Idaho";86;"healthy";"US";"web"
"6";"South Dakota";85;"healthy";"US";"web"
"7";"New Hampshire";84;"healthy";"US";"web"
"8";"North Dakota";83;"healthy";"US";"web"
"9";"Utah";83;"healthy";"US";"web"
"10";"Nebraska";81;"healthy";"US";"web"
"11";"Hawaii";81;"healthy";"US";"web"
"12";"Ohio";80;"healthy";"US";"web"
"13";"Oregon";80;"healthy";"US";"web"
"14";"Kansas";79;"healthy";"US";"web"
"15";"Indiana";79;"healthy";"US";"web"
"16";"South Carolina";78;"healthy";"US";"web"
"17";"Wisconsin";78;"healthy";"US";"web"
"18";"Minnesota";78;"healthy";"US";"web"
"19";"Alaska";78;"healthy";"US";"web"
"20";"Arkansas";78;"healthy";"US";"web"
"21";"California";78;"healthy";"US";"web"
"22";"Arizona";77;"healthy";"US";"web"
"23";"Oklahoma";75;"healthy";"US";"web"
"24";"Florida";75;"healthy";"US";"web"
"25";"Kentucky";75;"healthy";"US";"web"
"26";"Tennessee";75;"healthy";"US";"web"
"27";"Wyoming";75;"healthy";"US";"web"
"28";"Colorado";74;"healthy";"US";"web"
"29";"Missouri";74;"healthy";"US";"web"
"30";"Pennsylvania";73;"healthy";"US";"web"
"31";"Rhode Island";73;"healthy";"US";"web"
"32";"North Carolina";72;"healthy";"US";"web"
"33";"Nevada";72;"healthy";"US";"web"
"34";"Massachusetts";72;"healthy";"US";"web"
"35";"Washington";72;"healthy";"US";"web"
"36";"Maryland";71;"healthy";"US";"web"
"37";"Virginia";71;"healthy";"US";"web"
"38";"Louisiana";71;"healthy";"US";"web"
"39";"Delaware";71;"healthy";"US";"web"
"40";"West Virginia";71;"healthy";"US";"web"
"41";"New Jersey";70;"healthy";"US";"web"
"42";"Illinois";70;"healthy";"US";"web"
"43";"Michigan";70;"healthy";"US";"web"
"44";"Mississippi";70;"healthy";"US";"web"
"45";"Connecticut";69;"healthy";"US";"web"
"46";"New York";68;"healthy";"US";"web"
"47";"Texas";68;"healthy";"US";"web"
"48";"New Mexico";68;"healthy";"US";"web"
"49";"Alabama";67;"healthy";"US";"web"
"50";"District of Columbia";66;"healthy";"US";"web"
"51";"Georgia";64;"healthy";"US";"web"
