"";"location";"hits";"keyword";"geo";"gprop"
"1";"Delaware";100;"dejected";"US";"web"
"2";"West Virginia";51;"dejected";"US";"web"
"3";"Maryland";49;"dejected";"US";"web"
"4";"Colorado";44;"dejected";"US";"web"
"5";"Nevada";44;"dejected";"US";"web"
"6";"Iowa";42;"dejected";"US";"web"
"7";"Rhode Island";41;"dejected";"US";"web"
"8";"Illinois";40;"dejected";"US";"web"
"9";"New York";39;"dejected";"US";"web"
"10";"Texas";38;"dejected";"US";"web"
"11";"California";38;"dejected";"US";"web"
"12";"Hawaii";38;"dejected";"US";"web"
"13";"Ohio";38;"dejected";"US";"web"
"14";"Tennessee";37;"dejected";"US";"web"
"15";"Missouri";37;"dejected";"US";"web"
"16";"Louisiana";37;"dejected";"US";"web"
"17";"Florida";36;"dejected";"US";"web"
"18";"Indiana";35;"dejected";"US";"web"
"19";"New Jersey";35;"dejected";"US";"web"
"20";"Pennsylvania";35;"dejected";"US";"web"
"21";"Maine";34;"dejected";"US";"web"
"22";"Utah";34;"dejected";"US";"web"
"23";"Arkansas";34;"dejected";"US";"web"
"24";"Michigan";33;"dejected";"US";"web"
"25";"Arizona";33;"dejected";"US";"web"
"26";"Virginia";33;"dejected";"US";"web"
"27";"Washington";32;"dejected";"US";"web"
"28";"Oklahoma";31;"dejected";"US";"web"
"29";"Georgia";30;"dejected";"US";"web"
"30";"Kansas";30;"dejected";"US";"web"
"31";"New Mexico";30;"dejected";"US";"web"
"32";"District of Columbia";30;"dejected";"US";"web"
"33";"Kentucky";30;"dejected";"US";"web"
"34";"North Carolina";28;"dejected";"US";"web"
"35";"Oregon";28;"dejected";"US";"web"
"36";"Wisconsin";25;"dejected";"US";"web"
"37";"Massachusetts";23;"dejected";"US";"web"
"38";"Alabama";23;"dejected";"US";"web"
"39";"South Carolina";22;"dejected";"US";"web"
"40";"New Hampshire";22;"dejected";"US";"web"
"41";"Minnesota";22;"dejected";"US";"web"
"42";"Connecticut";21;"dejected";"US";"web"
"43";"Mississippi";18;"dejected";"US";"web"
"44";"Nebraska";15;"dejected";"US";"web"
