"";"location";"hits";"keyword";"geo";"gprop"
"1";"Texas";100;"torment";"US";"web"
"2";"West Virginia";88;"torment";"US";"web"
"3";"North Dakota";85;"torment";"US";"web"
"4";"Vermont";67;"torment";"US";"web"
"5";"Rhode Island";64;"torment";"US";"web"
"6";"Washington";64;"torment";"US";"web"
"7";"New Mexico";62;"torment";"US";"web"
"8";"Alaska";61;"torment";"US";"web"
"9";"Utah";59;"torment";"US";"web"
"10";"Oklahoma";55;"torment";"US";"web"
"11";"Nevada";54;"torment";"US";"web"
"12";"Colorado";53;"torment";"US";"web"
"13";"Ohio";50;"torment";"US";"web"
"14";"Minnesota";49;"torment";"US";"web"
"15";"Oregon";49;"torment";"US";"web"
"16";"Connecticut";48;"torment";"US";"web"
"17";"South Carolina";48;"torment";"US";"web"
"18";"Maryland";48;"torment";"US";"web"
"19";"Kentucky";46;"torment";"US";"web"
"20";"California";46;"torment";"US";"web"
"21";"Idaho";46;"torment";"US";"web"
"22";"Louisiana";43;"torment";"US";"web"
"23";"Arizona";43;"torment";"US";"web"
"24";"Iowa";43;"torment";"US";"web"
"25";"Missouri";42;"torment";"US";"web"
"26";"Illinois";41;"torment";"US";"web"
"27";"Michigan";41;"torment";"US";"web"
"28";"New York";41;"torment";"US";"web"
"29";"Hawaii";41;"torment";"US";"web"
"30";"Alabama";41;"torment";"US";"web"
"31";"Virginia";40;"torment";"US";"web"
"32";"Arkansas";40;"torment";"US";"web"
"33";"Tennessee";40;"torment";"US";"web"
"34";"Maine";39;"torment";"US";"web"
"35";"Massachusetts";39;"torment";"US";"web"
"36";"North Carolina";39;"torment";"US";"web"
"37";"Wisconsin";39;"torment";"US";"web"
"38";"New Jersey";39;"torment";"US";"web"
"39";"Nebraska";39;"torment";"US";"web"
"40";"Indiana";38;"torment";"US";"web"
"41";"Mississippi";38;"torment";"US";"web"
"42";"Pennsylvania";38;"torment";"US";"web"
"43";"Florida";37;"torment";"US";"web"
"44";"Kansas";37;"torment";"US";"web"
"45";"Georgia";36;"torment";"US";"web"
"46";"Wyoming";34;"torment";"US";"web"
"47";"District of Columbia";29;"torment";"US";"web"
"48";"Montana";24;"torment";"US";"web"
"49";"New Hampshire";19;"torment";"US";"web"
"50";"Delaware";17;"torment";"US";"web"
"51";"South Dakota";15;"torment";"US";"web"
