"";"location";"hits";"keyword";"geo";"gprop"
"1";"Idaho";100;"rejected";"US";"web"
"2";"New Jersey";97;"rejected";"US";"web"
"3";"California";90;"rejected";"US";"web"
"4";"Virginia";89;"rejected";"US";"web"
"5";"Massachusetts";88;"rejected";"US";"web"
"6";"Indiana";84;"rejected";"US";"web"
"7";"Arizona";84;"rejected";"US";"web"
"8";"New Mexico";84;"rejected";"US";"web"
"9";"Connecticut";83;"rejected";"US";"web"
"10";"Hawaii";83;"rejected";"US";"web"
"11";"Rhode Island";82;"rejected";"US";"web"
"12";"Maryland";82;"rejected";"US";"web"
"13";"Pennsylvania";81;"rejected";"US";"web"
"14";"Washington";81;"rejected";"US";"web"
"15";"Oregon";80;"rejected";"US";"web"
"16";"Arkansas";79;"rejected";"US";"web"
"17";"South Dakota";79;"rejected";"US";"web"
"18";"Alaska";78;"rejected";"US";"web"
"19";"Vermont";78;"rejected";"US";"web"
"20";"Nevada";77;"rejected";"US";"web"
"21";"New York";77;"rejected";"US";"web"
"22";"Nebraska";77;"rejected";"US";"web"
"23";"Florida";76;"rejected";"US";"web"
"24";"Kentucky";75;"rejected";"US";"web"
"25";"Wisconsin";75;"rejected";"US";"web"
"26";"Alabama";74;"rejected";"US";"web"
"27";"Iowa";73;"rejected";"US";"web"
"28";"North Carolina";73;"rejected";"US";"web"
"29";"Mississippi";72;"rejected";"US";"web"
"30";"New Hampshire";72;"rejected";"US";"web"
"31";"South Carolina";72;"rejected";"US";"web"
"32";"Ohio";72;"rejected";"US";"web"
"33";"Colorado";72;"rejected";"US";"web"
"34";"Tennessee";71;"rejected";"US";"web"
"35";"Oklahoma";71;"rejected";"US";"web"
"36";"Utah";71;"rejected";"US";"web"
"37";"Texas";70;"rejected";"US";"web"
"38";"Delaware";70;"rejected";"US";"web"
"39";"Michigan";69;"rejected";"US";"web"
"40";"Minnesota";69;"rejected";"US";"web"
"41";"Illinois";69;"rejected";"US";"web"
"42";"Kansas";67;"rejected";"US";"web"
"43";"Georgia";66;"rejected";"US";"web"
"44";"North Dakota";66;"rejected";"US";"web"
"45";"District of Columbia";66;"rejected";"US";"web"
"46";"Missouri";66;"rejected";"US";"web"
"47";"West Virginia";66;"rejected";"US";"web"
"48";"Louisiana";63;"rejected";"US";"web"
"49";"Maine";62;"rejected";"US";"web"
"50";"Wyoming";61;"rejected";"US";"web"
"51";"Montana";49;"rejected";"US";"web"
