"";"location";"hits";"keyword";"geo";"gprop"
"1";"New Hampshire";100;"grouchy";"US";"web"
"2";"Idaho";97;"grouchy";"US";"web"
"3";"Nebraska";83;"grouchy";"US";"web"
"4";"Washington";80;"grouchy";"US";"web"
"5";"Louisiana";78;"grouchy";"US";"web"
"6";"Indiana";76;"grouchy";"US";"web"
"7";"Tennessee";71;"grouchy";"US";"web"
"8";"South Carolina";68;"grouchy";"US";"web"
"9";"Missouri";68;"grouchy";"US";"web"
"10";"Wisconsin";62;"grouchy";"US";"web"
"11";"Alabama";59;"grouchy";"US";"web"
"12";"North Carolina";58;"grouchy";"US";"web"
"13";"Michigan";58;"grouchy";"US";"web"
"14";"Hawaii";58;"grouchy";"US";"web"
"15";"Iowa";57;"grouchy";"US";"web"
"16";"Kentucky";57;"grouchy";"US";"web"
"17";"Pennsylvania";56;"grouchy";"US";"web"
"18";"Nevada";55;"grouchy";"US";"web"
"19";"Connecticut";55;"grouchy";"US";"web"
"20";"Georgia";54;"grouchy";"US";"web"
"21";"West Virginia";54;"grouchy";"US";"web"
"22";"Utah";52;"grouchy";"US";"web"
"23";"Maryland";52;"grouchy";"US";"web"
"24";"Virginia";52;"grouchy";"US";"web"
"25";"Texas";51;"grouchy";"US";"web"
"26";"Arizona";50;"grouchy";"US";"web"
"27";"Ohio";50;"grouchy";"US";"web"
"28";"Colorado";50;"grouchy";"US";"web"
"29";"Illinois";50;"grouchy";"US";"web"
"30";"New Mexico";49;"grouchy";"US";"web"
"31";"Massachusetts";48;"grouchy";"US";"web"
"32";"Kansas";48;"grouchy";"US";"web"
"33";"Delaware";47;"grouchy";"US";"web"
"34";"Oklahoma";47;"grouchy";"US";"web"
"35";"New York";45;"grouchy";"US";"web"
"36";"Oregon";45;"grouchy";"US";"web"
"37";"New Jersey";44;"grouchy";"US";"web"
"38";"Mississippi";44;"grouchy";"US";"web"
"39";"Florida";43;"grouchy";"US";"web"
"40";"California";42;"grouchy";"US";"web"
"41";"Minnesota";37;"grouchy";"US";"web"
"42";"Arkansas";34;"grouchy";"US";"web"
"43";"District of Columbia";34;"grouchy";"US";"web"
