"";"location";"hits";"keyword";"geo";"gprop"
"1";"Hawaii";100;"unhappy";"US";"web"
"2";"Alaska";98;"unhappy";"US";"web"
"3";"Tennessee";93;"unhappy";"US";"web"
"4";"New Mexico";91;"unhappy";"US";"web"
"5";"Alabama";89;"unhappy";"US";"web"
"6";"New Jersey";88;"unhappy";"US";"web"
"7";"West Virginia";86;"unhappy";"US";"web"
"8";"Rhode Island";86;"unhappy";"US";"web"
"9";"Connecticut";86;"unhappy";"US";"web"
"10";"District of Columbia";86;"unhappy";"US";"web"
"11";"Maryland";86;"unhappy";"US";"web"
"12";"Kentucky";86;"unhappy";"US";"web"
"13";"Pennsylvania";85;"unhappy";"US";"web"
"14";"North Dakota";84;"unhappy";"US";"web"
"15";"Mississippi";84;"unhappy";"US";"web"
"16";"California";83;"unhappy";"US";"web"
"17";"Missouri";83;"unhappy";"US";"web"
"18";"New York";83;"unhappy";"US";"web"
"19";"Utah";82;"unhappy";"US";"web"
"20";"Massachusetts";82;"unhappy";"US";"web"
"21";"Michigan";81;"unhappy";"US";"web"
"22";"Georgia";81;"unhappy";"US";"web"
"23";"Idaho";80;"unhappy";"US";"web"
"24";"Indiana";80;"unhappy";"US";"web"
"25";"Washington";79;"unhappy";"US";"web"
"26";"New Hampshire";79;"unhappy";"US";"web"
"27";"South Carolina";78;"unhappy";"US";"web"
"28";"Maine";78;"unhappy";"US";"web"
"29";"Texas";78;"unhappy";"US";"web"
"30";"Ohio";78;"unhappy";"US";"web"
"31";"Colorado";77;"unhappy";"US";"web"
"32";"North Carolina";77;"unhappy";"US";"web"
"33";"Louisiana";77;"unhappy";"US";"web"
"34";"Wisconsin";77;"unhappy";"US";"web"
"35";"Nebraska";76;"unhappy";"US";"web"
"36";"Arizona";75;"unhappy";"US";"web"
"37";"Illinois";74;"unhappy";"US";"web"
"38";"Nevada";73;"unhappy";"US";"web"
"39";"Kansas";72;"unhappy";"US";"web"
"40";"Vermont";72;"unhappy";"US";"web"
"41";"Wyoming";72;"unhappy";"US";"web"
"42";"Iowa";71;"unhappy";"US";"web"
"43";"Oklahoma";71;"unhappy";"US";"web"
"44";"Arkansas";71;"unhappy";"US";"web"
"45";"Delaware";71;"unhappy";"US";"web"
"46";"Florida";70;"unhappy";"US";"web"
"47";"Minnesota";70;"unhappy";"US";"web"
"48";"Montana";69;"unhappy";"US";"web"
"49";"Virginia";68;"unhappy";"US";"web"
"50";"South Dakota";61;"unhappy";"US";"web"
"51";"Oregon";52;"unhappy";"US";"web"
