"";"location";"hits";"keyword";"geo";"gprop"
"1";"Utah";100;"esteem";"US";"web"
"2";"Iowa";100;"esteem";"US";"web"
"3";"Delaware";97;"esteem";"US";"web"
"4";"North Dakota";97;"esteem";"US";"web"
"5";"Arkansas";95;"esteem";"US";"web"
"6";"Alabama";91;"esteem";"US";"web"
"7";"Indiana";90;"esteem";"US";"web"
"8";"Arizona";86;"esteem";"US";"web"
"9";"Mississippi";86;"esteem";"US";"web"
"10";"Louisiana";85;"esteem";"US";"web"
"11";"Idaho";84;"esteem";"US";"web"
"12";"North Carolina";82;"esteem";"US";"web"
"13";"Pennsylvania";81;"esteem";"US";"web"
"14";"Nevada";80;"esteem";"US";"web"
"15";"Nebraska";80;"esteem";"US";"web"
"16";"New Jersey";79;"esteem";"US";"web"
"17";"South Dakota";79;"esteem";"US";"web"
"18";"New Hampshire";78;"esteem";"US";"web"
"19";"Wisconsin";78;"esteem";"US";"web"
"20";"Kentucky";78;"esteem";"US";"web"
"21";"California";77;"esteem";"US";"web"
"22";"Washington";77;"esteem";"US";"web"
"23";"Maryland";77;"esteem";"US";"web"
"24";"Vermont";77;"esteem";"US";"web"
"25";"New Mexico";76;"esteem";"US";"web"
"26";"Hawaii";76;"esteem";"US";"web"
"27";"New York";76;"esteem";"US";"web"
"28";"Massachusetts";75;"esteem";"US";"web"
"29";"Minnesota";75;"esteem";"US";"web"
"30";"South Carolina";75;"esteem";"US";"web"
"31";"Florida";74;"esteem";"US";"web"
"32";"Illinois";74;"esteem";"US";"web"
"33";"Ohio";74;"esteem";"US";"web"
"34";"Georgia";73;"esteem";"US";"web"
"35";"Missouri";73;"esteem";"US";"web"
"36";"Connecticut";73;"esteem";"US";"web"
"37";"Rhode Island";72;"esteem";"US";"web"
"38";"Michigan";71;"esteem";"US";"web"
"39";"Tennessee";71;"esteem";"US";"web"
"40";"Texas";71;"esteem";"US";"web"
"41";"Montana";71;"esteem";"US";"web"
"42";"Colorado";70;"esteem";"US";"web"
"43";"Kansas";70;"esteem";"US";"web"
"44";"District of Columbia";67;"esteem";"US";"web"
"45";"Maine";66;"esteem";"US";"web"
"46";"Alaska";61;"esteem";"US";"web"
"47";"Oklahoma";60;"esteem";"US";"web"
"48";"Virginia";59;"esteem";"US";"web"
"49";"Oregon";59;"esteem";"US";"web"
"50";"West Virginia";54;"esteem";"US";"web"
"51";"Wyoming";46;"esteem";"US";"web"
