"";"location";"hits";"keyword";"geo";"gprop"
"1";"Kansas";100;"woeful";"US";"web"
"2";"Michigan";76;"woeful";"US";"web"
"3";"Louisiana";68;"woeful";"US";"web"
"4";"Colorado";66;"woeful";"US";"web"
"5";"Pennsylvania";64;"woeful";"US";"web"
"6";"Oregon";62;"woeful";"US";"web"
"7";"Maryland";61;"woeful";"US";"web"
"8";"Virginia";58;"woeful";"US";"web"
"9";"Nevada";54;"woeful";"US";"web"
"10";"Kentucky";52;"woeful";"US";"web"
"11";"Washington";48;"woeful";"US";"web"
"12";"New Jersey";48;"woeful";"US";"web"
"13";"Indiana";46;"woeful";"US";"web"
"14";"Georgia";45;"woeful";"US";"web"
"15";"Massachusetts";45;"woeful";"US";"web"
"16";"New York";45;"woeful";"US";"web"
"17";"South Carolina";44;"woeful";"US";"web"
"18";"California";43;"woeful";"US";"web"
"19";"Arizona";43;"woeful";"US";"web"
"20";"Tennessee";43;"woeful";"US";"web"
"21";"Florida";43;"woeful";"US";"web"
"22";"Missouri";42;"woeful";"US";"web"
"23";"Wisconsin";42;"woeful";"US";"web"
"24";"Ohio";41;"woeful";"US";"web"
"25";"Texas";40;"woeful";"US";"web"
"26";"Illinois";40;"woeful";"US";"web"
"27";"North Carolina";36;"woeful";"US";"web"
"28";"Minnesota";30;"woeful";"US";"web"
"29";"Connecticut";27;"woeful";"US";"web"
