"";"location";"hits";"keyword";"geo";"gprop"
"1";"North Dakota";100;"attempt";"US";"web"
"2";"Iowa";89;"attempt";"US";"web"
"3";"West Virginia";84;"attempt";"US";"web"
"4";"Kansas";83;"attempt";"US";"web"
"5";"Virginia";83;"attempt";"US";"web"
"6";"New Hampshire";78;"attempt";"US";"web"
"7";"Kentucky";77;"attempt";"US";"web"
"8";"Wisconsin";76;"attempt";"US";"web"
"9";"Arkansas";76;"attempt";"US";"web"
"10";"Indiana";76;"attempt";"US";"web"
"11";"Ohio";75;"attempt";"US";"web"
"12";"Wyoming";75;"attempt";"US";"web"
"13";"Nebraska";74;"attempt";"US";"web"
"14";"Maryland";74;"attempt";"US";"web"
"15";"Alabama";73;"attempt";"US";"web"
"16";"Oklahoma";73;"attempt";"US";"web"
"17";"Delaware";72;"attempt";"US";"web"
"18";"Idaho";72;"attempt";"US";"web"
"19";"South Carolina";71;"attempt";"US";"web"
"20";"Pennsylvania";71;"attempt";"US";"web"
"21";"North Carolina";70;"attempt";"US";"web"
"22";"Alaska";70;"attempt";"US";"web"
"23";"Florida";69;"attempt";"US";"web"
"24";"Rhode Island";69;"attempt";"US";"web"
"25";"South Dakota";68;"attempt";"US";"web"
"26";"Maine";68;"attempt";"US";"web"
"27";"Connecticut";68;"attempt";"US";"web"
"28";"Georgia";68;"attempt";"US";"web"
"29";"New Jersey";68;"attempt";"US";"web"
"30";"Nevada";67;"attempt";"US";"web"
"31";"Missouri";66;"attempt";"US";"web"
"32";"Washington";66;"attempt";"US";"web"
"33";"Arizona";66;"attempt";"US";"web"
"34";"Michigan";66;"attempt";"US";"web"
"35";"Mississippi";66;"attempt";"US";"web"
"36";"California";66;"attempt";"US";"web"
"37";"Oregon";65;"attempt";"US";"web"
"38";"Colorado";65;"attempt";"US";"web"
"39";"New Mexico";64;"attempt";"US";"web"
"40";"Minnesota";64;"attempt";"US";"web"
"41";"Texas";64;"attempt";"US";"web"
"42";"Massachusetts";64;"attempt";"US";"web"
"43";"Tennessee";63;"attempt";"US";"web"
"44";"Hawaii";62;"attempt";"US";"web"
"45";"Illinois";62;"attempt";"US";"web"
"46";"Vermont";61;"attempt";"US";"web"
"47";"Louisiana";59;"attempt";"US";"web"
"48";"New York";58;"attempt";"US";"web"
"49";"Utah";55;"attempt";"US";"web"
"50";"Montana";48;"attempt";"US";"web"
"51";"District of Columbia";47;"attempt";"US";"web"
