"";"location";"hits";"keyword";"geo";"gprop"
"1";"North Dakota";100;"attempt";"US";"web"
"2";"South Dakota";96;"attempt";"US";"web"
"3";"New Mexico";95;"attempt";"US";"web"
"4";"Alabama";94;"attempt";"US";"web"
"5";"Indiana";93;"attempt";"US";"web"
"6";"West Virginia";93;"attempt";"US";"web"
"7";"Mississippi";92;"attempt";"US";"web"
"8";"Maryland";90;"attempt";"US";"web"
"9";"South Carolina";90;"attempt";"US";"web"
"10";"North Carolina";89;"attempt";"US";"web"
"11";"Arkansas";89;"attempt";"US";"web"
"12";"Oklahoma";88;"attempt";"US";"web"
"13";"Nebraska";88;"attempt";"US";"web"
"14";"Kansas";88;"attempt";"US";"web"
"15";"Idaho";88;"attempt";"US";"web"
"16";"Ohio";86;"attempt";"US";"web"
"17";"Missouri";86;"attempt";"US";"web"
"18";"Arizona";86;"attempt";"US";"web"
"19";"Iowa";86;"attempt";"US";"web"
"20";"Connecticut";86;"attempt";"US";"web"
"21";"Virginia";85;"attempt";"US";"web"
"22";"Florida";85;"attempt";"US";"web"
"23";"Pennsylvania";84;"attempt";"US";"web"
"24";"New Hampshire";84;"attempt";"US";"web"
"25";"Kentucky";83;"attempt";"US";"web"
"26";"Delaware";82;"attempt";"US";"web"
"27";"Georgia";82;"attempt";"US";"web"
"28";"Michigan";82;"attempt";"US";"web"
"29";"Alaska";82;"attempt";"US";"web"
"30";"Texas";81;"attempt";"US";"web"
"31";"Rhode Island";81;"attempt";"US";"web"
"32";"California";80;"attempt";"US";"web"
"33";"New Jersey";80;"attempt";"US";"web"
"34";"Nevada";80;"attempt";"US";"web"
"35";"District of Columbia";80;"attempt";"US";"web"
"36";"Wyoming";80;"attempt";"US";"web"
"37";"Tennessee";80;"attempt";"US";"web"
"38";"Wisconsin";80;"attempt";"US";"web"
"39";"Vermont";79;"attempt";"US";"web"
"40";"Maine";78;"attempt";"US";"web"
"41";"Massachusetts";78;"attempt";"US";"web"
"42";"Colorado";77;"attempt";"US";"web"
"43";"Minnesota";77;"attempt";"US";"web"
"44";"Montana";77;"attempt";"US";"web"
"45";"Louisiana";77;"attempt";"US";"web"
"46";"Utah";76;"attempt";"US";"web"
"47";"Washington";75;"attempt";"US";"web"
"48";"Illinois";74;"attempt";"US";"web"
"49";"Hawaii";74;"attempt";"US";"web"
"50";"New York";71;"attempt";"US";"web"
"51";"Oregon";61;"attempt";"US";"web"
