"";"location";"hits";"keyword";"geo";"gprop"
"1";"Hawaii";100;"eat";"US";"web"
"2";"Mississippi";90;"eat";"US";"web"
"3";"West Virginia";89;"eat";"US";"web"
"4";"South Carolina";89;"eat";"US";"web"
"5";"Arkansas";87;"eat";"US";"web"
"6";"Nevada";87;"eat";"US";"web"
"7";"Oklahoma";86;"eat";"US";"web"
"8";"Kentucky";86;"eat";"US";"web"
"9";"Louisiana";86;"eat";"US";"web"
"10";"Pennsylvania";85;"eat";"US";"web"
"11";"Tennessee";85;"eat";"US";"web"
"12";"Georgia";84;"eat";"US";"web"
"13";"Nebraska";84;"eat";"US";"web"
"14";"District of Columbia";84;"eat";"US";"web"
"15";"Missouri";83;"eat";"US";"web"
"16";"Alabama";83;"eat";"US";"web"
"17";"Utah";82;"eat";"US";"web"
"18";"Iowa";81;"eat";"US";"web"
"19";"Indiana";81;"eat";"US";"web"
"20";"North Carolina";81;"eat";"US";"web"
"21";"Illinois";81;"eat";"US";"web"
"22";"California";81;"eat";"US";"web"
"23";"Texas";81;"eat";"US";"web"
"24";"Michigan";80;"eat";"US";"web"
"25";"South Dakota";80;"eat";"US";"web"
"26";"Wisconsin";80;"eat";"US";"web"
"27";"Florida";80;"eat";"US";"web"
"28";"Maine";80;"eat";"US";"web"
"29";"Ohio";79;"eat";"US";"web"
"30";"Arizona";78;"eat";"US";"web"
"31";"North Dakota";78;"eat";"US";"web"
"32";"Wyoming";77;"eat";"US";"web"
"33";"New Jersey";77;"eat";"US";"web"
"34";"New York";77;"eat";"US";"web"
"35";"Delaware";77;"eat";"US";"web"
"36";"Colorado";76;"eat";"US";"web"
"37";"Idaho";76;"eat";"US";"web"
"38";"Washington";76;"eat";"US";"web"
"39";"Minnesota";76;"eat";"US";"web"
"40";"New Mexico";75;"eat";"US";"web"
"41";"Vermont";75;"eat";"US";"web"
"42";"Alaska";74;"eat";"US";"web"
"43";"Maryland";74;"eat";"US";"web"
"44";"Montana";74;"eat";"US";"web"
"45";"Rhode Island";74;"eat";"US";"web"
"46";"New Hampshire";72;"eat";"US";"web"
"47";"Massachusetts";72;"eat";"US";"web"
"48";"Connecticut";70;"eat";"US";"web"
"49";"Kansas";66;"eat";"US";"web"
"50";"Oregon";58;"eat";"US";"web"
"51";"Virginia";52;"eat";"US";"web"
