"";"location";"hits";"keyword";"geo";"gprop"
"1";"Nevada";100;"sadness";"US";"web"
"2";"California";96;"sadness";"US";"web"
"3";"New Jersey";95;"sadness";"US";"web"
"4";"Florida";88;"sadness";"US";"web"
"5";"Massachusetts";87;"sadness";"US";"web"
"6";"Hawaii";86;"sadness";"US";"web"
"7";"New York";86;"sadness";"US";"web"
"8";"Oklahoma";83;"sadness";"US";"web"
"9";"Rhode Island";82;"sadness";"US";"web"
"10";"Maine";79;"sadness";"US";"web"
"11";"New Mexico";79;"sadness";"US";"web"
"12";"Utah";79;"sadness";"US";"web"
"13";"Virginia";79;"sadness";"US";"web"
"14";"Arizona";77;"sadness";"US";"web"
"15";"Connecticut";76;"sadness";"US";"web"
"16";"New Hampshire";76;"sadness";"US";"web"
"17";"Illinois";75;"sadness";"US";"web"
"18";"Alaska";74;"sadness";"US";"web"
"19";"Texas";73;"sadness";"US";"web"
"20";"Vermont";72;"sadness";"US";"web"
"21";"Pennsylvania";70;"sadness";"US";"web"
"22";"Wyoming";70;"sadness";"US";"web"
"23";"Delaware";69;"sadness";"US";"web"
"24";"Mississippi";69;"sadness";"US";"web"
"25";"Arkansas";68;"sadness";"US";"web"
"26";"West Virginia";68;"sadness";"US";"web"
"27";"Kentucky";68;"sadness";"US";"web"
"28";"Ohio";68;"sadness";"US";"web"
"29";"Michigan";67;"sadness";"US";"web"
"30";"Washington";67;"sadness";"US";"web"
"31";"Maryland";66;"sadness";"US";"web"
"32";"Kansas";66;"sadness";"US";"web"
"33";"Idaho";65;"sadness";"US";"web"
"34";"Indiana";64;"sadness";"US";"web"
"35";"Nebraska";64;"sadness";"US";"web"
"36";"Tennessee";63;"sadness";"US";"web"
"37";"Iowa";63;"sadness";"US";"web"
"38";"Wisconsin";62;"sadness";"US";"web"
"39";"North Carolina";61;"sadness";"US";"web"
"40";"Minnesota";61;"sadness";"US";"web"
"41";"Georgia";60;"sadness";"US";"web"
"42";"Oregon";60;"sadness";"US";"web"
"43";"Colorado";59;"sadness";"US";"web"
"44";"South Dakota";59;"sadness";"US";"web"
"45";"Missouri";59;"sadness";"US";"web"
"46";"Alabama";57;"sadness";"US";"web"
"47";"Louisiana";57;"sadness";"US";"web"
"48";"North Dakota";57;"sadness";"US";"web"
"49";"Montana";56;"sadness";"US";"web"
"50";"District of Columbia";49;"sadness";"US";"web"
"51";"South Carolina";49;"sadness";"US";"web"
