"";"location";"hits";"keyword";"geo";"gprop"
"1";"Hawaii";100;"travel";"US";"web"
"2";"Alaska";89;"travel";"US";"web"
"3";"Washington";80;"travel";"US";"web"
"4";"Connecticut";77;"travel";"US";"web"
"5";"Massachusetts";77;"travel";"US";"web"
"6";"District of Columbia";76;"travel";"US";"web"
"7";"Montana";75;"travel";"US";"web"
"8";"Wyoming";75;"travel";"US";"web"
"9";"Maryland";74;"travel";"US";"web"
"10";"Colorado";73;"travel";"US";"web"
"11";"New York";73;"travel";"US";"web"
"12";"South Dakota";73;"travel";"US";"web"
"13";"California";72;"travel";"US";"web"
"14";"Utah";71;"travel";"US";"web"
"15";"Nevada";71;"travel";"US";"web"
"16";"Delaware";70;"travel";"US";"web"
"17";"Minnesota";70;"travel";"US";"web"
"18";"Rhode Island";70;"travel";"US";"web"
"19";"New Jersey";69;"travel";"US";"web"
"20";"Florida";69;"travel";"US";"web"
"21";"Vermont";68;"travel";"US";"web"
"22";"New Hampshire";67;"travel";"US";"web"
"23";"North Dakota";67;"travel";"US";"web"
"24";"Arizona";66;"travel";"US";"web"
"25";"New Mexico";66;"travel";"US";"web"
"26";"Maine";66;"travel";"US";"web"
"27";"Wisconsin";65;"travel";"US";"web"
"28";"Pennsylvania";65;"travel";"US";"web"
"29";"Idaho";65;"travel";"US";"web"
"30";"Indiana";64;"travel";"US";"web"
"31";"Iowa";60;"travel";"US";"web"
"32";"Illinois";60;"travel";"US";"web"
"33";"North Carolina";59;"travel";"US";"web"
"34";"Louisiana";58;"travel";"US";"web"
"35";"Oklahoma";58;"travel";"US";"web"
"36";"Alabama";58;"travel";"US";"web"
"37";"Tennessee";58;"travel";"US";"web"
"38";"Michigan";57;"travel";"US";"web"
"39";"Texas";57;"travel";"US";"web"
"40";"Nebraska";57;"travel";"US";"web"
"41";"Oregon";56;"travel";"US";"web"
"42";"Georgia";56;"travel";"US";"web"
"43";"Ohio";56;"travel";"US";"web"
"44";"West Virginia";55;"travel";"US";"web"
"45";"Missouri";54;"travel";"US";"web"
"46";"Arkansas";53;"travel";"US";"web"
"47";"South Carolina";53;"travel";"US";"web"
"48";"Kentucky";51;"travel";"US";"web"
"49";"Kansas";50;"travel";"US";"web"
"50";"Virginia";49;"travel";"US";"web"
"51";"Mississippi";48;"travel";"US";"web"
