"";"location";"hits";"keyword";"geo";"gprop"
"1";"Maine";100;"misunderstanding";"US";"web"
"2";"Idaho";85;"misunderstanding";"US";"web"
"3";"Arkansas";76;"misunderstanding";"US";"web"
"4";"New Jersey";70;"misunderstanding";"US";"web"
"5";"Hawaii";68;"misunderstanding";"US";"web"
"6";"Iowa";60;"misunderstanding";"US";"web"
"7";"Oregon";60;"misunderstanding";"US";"web"
"8";"New York";58;"misunderstanding";"US";"web"
"9";"West Virginia";58;"misunderstanding";"US";"web"
"10";"Connecticut";58;"misunderstanding";"US";"web"
"11";"Oklahoma";57;"misunderstanding";"US";"web"
"12";"Maryland";56;"misunderstanding";"US";"web"
"13";"Massachusetts";56;"misunderstanding";"US";"web"
"14";"California";54;"misunderstanding";"US";"web"
"15";"Kentucky";54;"misunderstanding";"US";"web"
"16";"Utah";53;"misunderstanding";"US";"web"
"17";"Colorado";52;"misunderstanding";"US";"web"
"18";"Arizona";52;"misunderstanding";"US";"web"
"19";"North Carolina";52;"misunderstanding";"US";"web"
"20";"Washington";52;"misunderstanding";"US";"web"
"21";"Virginia";52;"misunderstanding";"US";"web"
"22";"New Hampshire";51;"misunderstanding";"US";"web"
"23";"Georgia";51;"misunderstanding";"US";"web"
"24";"Michigan";51;"misunderstanding";"US";"web"
"25";"Mississippi";49;"misunderstanding";"US";"web"
"26";"Alabama";49;"misunderstanding";"US";"web"
"27";"Illinois";48;"misunderstanding";"US";"web"
"28";"Texas";48;"misunderstanding";"US";"web"
"29";"Florida";46;"misunderstanding";"US";"web"
"30";"Rhode Island";46;"misunderstanding";"US";"web"
"31";"Louisiana";46;"misunderstanding";"US";"web"
"32";"Pennsylvania";45;"misunderstanding";"US";"web"
"33";"Nebraska";44;"misunderstanding";"US";"web"
"34";"Montana";42;"misunderstanding";"US";"web"
"35";"Wisconsin";42;"misunderstanding";"US";"web"
"36";"Indiana";42;"misunderstanding";"US";"web"
"37";"District of Columbia";41;"misunderstanding";"US";"web"
"38";"Kansas";40;"misunderstanding";"US";"web"
"39";"Missouri";40;"misunderstanding";"US";"web"
"40";"Ohio";35;"misunderstanding";"US";"web"
"41";"Tennessee";35;"misunderstanding";"US";"web"
"42";"South Carolina";33;"misunderstanding";"US";"web"
"43";"Minnesota";29;"misunderstanding";"US";"web"
"44";"New Mexico";22;"misunderstanding";"US";"web"
"45";"Nevada";21;"misunderstanding";"US";"web"
