"";"location";"hits";"keyword";"geo";"gprop"
"1";"District of Columbia";100;"discrimination";"US";"web"
"2";"Delaware";91;"discrimination";"US";"web"
"3";"Rhode Island";86;"discrimination";"US";"web"
"4";"Maryland";85;"discrimination";"US";"web"
"5";"Mississippi";84;"discrimination";"US";"web"
"6";"Vermont";83;"discrimination";"US";"web"
"7";"Connecticut";81;"discrimination";"US";"web"
"8";"Hawaii";81;"discrimination";"US";"web"
"9";"North Carolina";80;"discrimination";"US";"web"
"10";"Iowa";80;"discrimination";"US";"web"
"11";"Wisconsin";80;"discrimination";"US";"web"
"12";"Missouri";79;"discrimination";"US";"web"
"13";"Virginia";76;"discrimination";"US";"web"
"14";"New Jersey";75;"discrimination";"US";"web"
"15";"Indiana";75;"discrimination";"US";"web"
"16";"South Dakota";74;"discrimination";"US";"web"
"17";"Massachusetts";74;"discrimination";"US";"web"
"18";"Idaho";74;"discrimination";"US";"web"
"19";"California";74;"discrimination";"US";"web"
"20";"Pennsylvania";74;"discrimination";"US";"web"
"21";"Minnesota";73;"discrimination";"US";"web"
"22";"North Dakota";73;"discrimination";"US";"web"
"23";"New York";73;"discrimination";"US";"web"
"24";"Michigan";72;"discrimination";"US";"web"
"25";"Illinois";72;"discrimination";"US";"web"
"26";"Ohio";71;"discrimination";"US";"web"
"27";"Alabama";70;"discrimination";"US";"web"
"28";"Arkansas";70;"discrimination";"US";"web"
"29";"Oregon";70;"discrimination";"US";"web"
"30";"Alaska";70;"discrimination";"US";"web"
"31";"Georgia";69;"discrimination";"US";"web"
"32";"Nebraska";69;"discrimination";"US";"web"
"33";"Nevada";69;"discrimination";"US";"web"
"34";"Oklahoma";68;"discrimination";"US";"web"
"35";"Kansas";68;"discrimination";"US";"web"
"36";"New Mexico";66;"discrimination";"US";"web"
"37";"Washington";66;"discrimination";"US";"web"
"38";"Colorado";65;"discrimination";"US";"web"
"39";"Arizona";65;"discrimination";"US";"web"
"40";"West Virginia";65;"discrimination";"US";"web"
"41";"Florida";64;"discrimination";"US";"web"
"42";"New Hampshire";63;"discrimination";"US";"web"
"43";"Montana";62;"discrimination";"US";"web"
"44";"Louisiana";61;"discrimination";"US";"web"
"45";"South Carolina";60;"discrimination";"US";"web"
"46";"Texas";60;"discrimination";"US";"web"
"47";"Maine";59;"discrimination";"US";"web"
"48";"Tennessee";58;"discrimination";"US";"web"
"49";"Kentucky";58;"discrimination";"US";"web"
"50";"Utah";57;"discrimination";"US";"web"
"51";"Wyoming";54;"discrimination";"US";"web"
