"";"location";"hits";"keyword";"geo";"gprop"
"1";"Texas";100;"sugar";"US";"web"
"2";"Vermont";91;"sugar";"US";"web"
"3";"Utah";88;"sugar";"US";"web"
"4";"Idaho";86;"sugar";"US";"web"
"5";"New Hampshire";81;"sugar";"US";"web"
"6";"Alabama";81;"sugar";"US";"web"
"7";"Louisiana";80;"sugar";"US";"web"
"8";"North Dakota";79;"sugar";"US";"web"
"9";"Oklahoma";79;"sugar";"US";"web"
"10";"Arkansas";77;"sugar";"US";"web"
"11";"Montana";77;"sugar";"US";"web"
"12";"West Virginia";76;"sugar";"US";"web"
"13";"Wyoming";75;"sugar";"US";"web"
"14";"Maine";75;"sugar";"US";"web"
"15";"North Carolina";75;"sugar";"US";"web"
"16";"Alaska";74;"sugar";"US";"web"
"17";"Indiana";74;"sugar";"US";"web"
"18";"Mississippi";74;"sugar";"US";"web"
"19";"Tennessee";74;"sugar";"US";"web"
"20";"Missouri";74;"sugar";"US";"web"
"21";"South Carolina";74;"sugar";"US";"web"
"22";"Ohio";73;"sugar";"US";"web"
"23";"Kentucky";73;"sugar";"US";"web"
"24";"Wisconsin";72;"sugar";"US";"web"
"25";"Georgia";72;"sugar";"US";"web"
"26";"Iowa";72;"sugar";"US";"web"
"27";"Nevada";71;"sugar";"US";"web"
"28";"South Dakota";71;"sugar";"US";"web"
"29";"Illinois";71;"sugar";"US";"web"
"30";"Washington";69;"sugar";"US";"web"
"31";"Nebraska";69;"sugar";"US";"web"
"32";"Michigan";68;"sugar";"US";"web"
"33";"New Mexico";68;"sugar";"US";"web"
"34";"Pennsylvania";68;"sugar";"US";"web"
"35";"Minnesota";68;"sugar";"US";"web"
"36";"Colorado";68;"sugar";"US";"web"
"37";"Connecticut";66;"sugar";"US";"web"
"38";"Hawaii";66;"sugar";"US";"web"
"39";"Kansas";66;"sugar";"US";"web"
"40";"Rhode Island";65;"sugar";"US";"web"
"41";"Delaware";65;"sugar";"US";"web"
"42";"New York";65;"sugar";"US";"web"
"43";"Massachusetts";65;"sugar";"US";"web"
"44";"New Jersey";65;"sugar";"US";"web"
"45";"Arizona";64;"sugar";"US";"web"
"46";"Maryland";64;"sugar";"US";"web"
"47";"Florida";63;"sugar";"US";"web"
"48";"District of Columbia";62;"sugar";"US";"web"
"49";"California";60;"sugar";"US";"web"
"50";"Virginia";52;"sugar";"US";"web"
"51";"Oregon";44;"sugar";"US";"web"
