"";"location";"hits";"keyword";"geo";"gprop"
"1";"West Virginia";100;"education";"US";"web"
"2";"Mississippi";83;"education";"US";"web"
"3";"Arkansas";81;"education";"US";"web"
"4";"South Carolina";79;"education";"US";"web"
"5";"Kentucky";73;"education";"US";"web"
"6";"Alabama";72;"education";"US";"web"
"7";"Wyoming";70;"education";"US";"web"
"8";"Indiana";69;"education";"US";"web"
"9";"South Dakota";69;"education";"US";"web"
"10";"Tennessee";68;"education";"US";"web"
"11";"Iowa";66;"education";"US";"web"
"12";"Idaho";66;"education";"US";"web"
"13";"Delaware";65;"education";"US";"web"
"14";"North Carolina";65;"education";"US";"web"
"15";"New Mexico";64;"education";"US";"web"
"16";"Vermont";63;"education";"US";"web"
"17";"Maine";63;"education";"US";"web"
"18";"Connecticut";62;"education";"US";"web"
"19";"Oklahoma";62;"education";"US";"web"
"20";"New Jersey";61;"education";"US";"web"
"21";"Nebraska";61;"education";"US";"web"
"22";"Hawaii";60;"education";"US";"web"
"23";"Ohio";60;"education";"US";"web"
"24";"Rhode Island";59;"education";"US";"web"
"25";"Montana";57;"education";"US";"web"
"26";"Maryland";57;"education";"US";"web"
"27";"Virginia";56;"education";"US";"web"
"28";"New Hampshire";56;"education";"US";"web"
"29";"Louisiana";56;"education";"US";"web"
"30";"Pennsylvania";56;"education";"US";"web"
"31";"North Dakota";55;"education";"US";"web"
"32";"Minnesota";54;"education";"US";"web"
"33";"Alaska";54;"education";"US";"web"
"34";"Kansas";53;"education";"US";"web"
"35";"Utah";52;"education";"US";"web"
"36";"Georgia";51;"education";"US";"web"
"37";"District of Columbia";51;"education";"US";"web"
"38";"Arizona";51;"education";"US";"web"
"39";"New York";50;"education";"US";"web"
"40";"Massachusetts";50;"education";"US";"web"
"41";"Wisconsin";48;"education";"US";"web"
"42";"Michigan";46;"education";"US";"web"
"43";"Colorado";46;"education";"US";"web"
"44";"Missouri";45;"education";"US";"web"
"45";"Oregon";43;"education";"US";"web"
"46";"Nevada";42;"education";"US";"web"
"47";"Illinois";42;"education";"US";"web"
"48";"Texas";42;"education";"US";"web"
"49";"Florida";41;"education";"US";"web"
"50";"California";39;"education";"US";"web"
"51";"Washington";35;"education";"US";"web"
