"";"location";"hits";"keyword";"geo";"gprop"
"1";"Minnesota";100;"youth";"US";"web"
"2";"Massachusetts";99;"youth";"US";"web"
"3";"Utah";98;"youth";"US";"web"
"4";"Idaho";95;"youth";"US";"web"
"5";"North Dakota";90;"youth";"US";"web"
"6";"South Dakota";89;"youth";"US";"web"
"7";"Wisconsin";84;"youth";"US";"web"
"8";"Connecticut";84;"youth";"US";"web"
"9";"Wyoming";82;"youth";"US";"web"
"10";"Alaska";81;"youth";"US";"web"
"11";"Montana";81;"youth";"US";"web"
"12";"New Hampshire";79;"youth";"US";"web"
"13";"Alabama";77;"youth";"US";"web"
"14";"Vermont";77;"youth";"US";"web"
"15";"Nebraska";75;"youth";"US";"web"
"16";"Colorado";74;"youth";"US";"web"
"17";"Iowa";74;"youth";"US";"web"
"18";"Mississippi";74;"youth";"US";"web"
"19";"Oklahoma";73;"youth";"US";"web"
"20";"Pennsylvania";73;"youth";"US";"web"
"21";"Tennessee";73;"youth";"US";"web"
"22";"Arkansas";72;"youth";"US";"web"
"23";"Indiana";72;"youth";"US";"web"
"24";"District of Columbia";70;"youth";"US";"web"
"25";"Ohio";70;"youth";"US";"web"
"26";"Maine";70;"youth";"US";"web"
"27";"Washington";69;"youth";"US";"web"
"28";"West Virginia";69;"youth";"US";"web"
"29";"Kentucky";68;"youth";"US";"web"
"30";"New Mexico";68;"youth";"US";"web"
"31";"Maryland";67;"youth";"US";"web"
"32";"Missouri";66;"youth";"US";"web"
"33";"Rhode Island";65;"youth";"US";"web"
"34";"North Carolina";63;"youth";"US";"web"
"35";"Michigan";63;"youth";"US";"web"
"36";"South Carolina";62;"youth";"US";"web"
"37";"Illinois";61;"youth";"US";"web"
"38";"Louisiana";61;"youth";"US";"web"
"39";"New Jersey";59;"youth";"US";"web"
"40";"Arizona";59;"youth";"US";"web"
"41";"New York";59;"youth";"US";"web"
"42";"Georgia";57;"youth";"US";"web"
"43";"California";56;"youth";"US";"web"
"44";"Kansas";56;"youth";"US";"web"
"45";"Delaware";56;"youth";"US";"web"
"46";"Hawaii";54;"youth";"US";"web"
"47";"Texas";53;"youth";"US";"web"
"48";"Nevada";52;"youth";"US";"web"
"49";"Virginia";52;"youth";"US";"web"
"50";"Florida";51;"youth";"US";"web"
"51";"Oregon";47;"youth";"US";"web"
