"";"location";"hits";"keyword";"geo";"gprop"
"1";"South Dakota";100;"overcome";"US";"web"
"2";"Hawaii";100;"overcome";"US";"web"
"3";"Mississippi";93;"overcome";"US";"web"
"4";"West Virginia";91;"overcome";"US";"web"
"5";"Tennessee";85;"overcome";"US";"web"
"6";"Delaware";85;"overcome";"US";"web"
"7";"Oklahoma";82;"overcome";"US";"web"
"8";"South Carolina";81;"overcome";"US";"web"
"9";"Indiana";80;"overcome";"US";"web"
"10";"Utah";80;"overcome";"US";"web"
"11";"Arkansas";79;"overcome";"US";"web"
"12";"Alabama";78;"overcome";"US";"web"
"13";"North Carolina";78;"overcome";"US";"web"
"14";"Virginia";77;"overcome";"US";"web"
"15";"Georgia";77;"overcome";"US";"web"
"16";"New Mexico";74;"overcome";"US";"web"
"17";"Louisiana";74;"overcome";"US";"web"
"18";"Idaho";74;"overcome";"US";"web"
"19";"Iowa";73;"overcome";"US";"web"
"20";"New Jersey";71;"overcome";"US";"web"
"21";"Maryland";71;"overcome";"US";"web"
"22";"Ohio";70;"overcome";"US";"web"
"23";"Pennsylvania";69;"overcome";"US";"web"
"24";"Kentucky";69;"overcome";"US";"web"
"25";"Florida";68;"overcome";"US";"web"
"26";"Texas";68;"overcome";"US";"web"
"27";"Arizona";68;"overcome";"US";"web"
"28";"Kansas";67;"overcome";"US";"web"
"29";"Michigan";66;"overcome";"US";"web"
"30";"Connecticut";65;"overcome";"US";"web"
"31";"Montana";64;"overcome";"US";"web"
"32";"Nebraska";63;"overcome";"US";"web"
"33";"Missouri";63;"overcome";"US";"web"
"34";"Alaska";62;"overcome";"US";"web"
"35";"Vermont";62;"overcome";"US";"web"
"36";"Colorado";62;"overcome";"US";"web"
"37";"Oregon";61;"overcome";"US";"web"
"38";"North Dakota";61;"overcome";"US";"web"
"39";"New York";60;"overcome";"US";"web"
"40";"Illinois";60;"overcome";"US";"web"
"41";"California";59;"overcome";"US";"web"
"42";"Rhode Island";59;"overcome";"US";"web"
"43";"Massachusetts";59;"overcome";"US";"web"
"44";"Wisconsin";58;"overcome";"US";"web"
"45";"Washington";58;"overcome";"US";"web"
"46";"Nevada";56;"overcome";"US";"web"
"47";"Minnesota";55;"overcome";"US";"web"
"48";"Maine";54;"overcome";"US";"web"
"49";"District of Columbia";53;"overcome";"US";"web"
"50";"New Hampshire";47;"overcome";"US";"web"
"51";"Wyoming";46;"overcome";"US";"web"
