"";"location";"hits";"keyword";"geo";"gprop"
"1";"Hawaii";100;"demoralized";"US";"web"
"2";"District of Columbia";90;"demoralized";"US";"web"
"3";"Arizona";81;"demoralized";"US";"web"
"4";"Louisiana";64;"demoralized";"US";"web"
"5";"Virginia";61;"demoralized";"US";"web"
"6";"Minnesota";54;"demoralized";"US";"web"
"7";"North Carolina";51;"demoralized";"US";"web"
"8";"Michigan";50;"demoralized";"US";"web"
"9";"Utah";50;"demoralized";"US";"web"
"10";"Iowa";49;"demoralized";"US";"web"
"11";"Alabama";48;"demoralized";"US";"web"
"12";"Pennsylvania";47;"demoralized";"US";"web"
"13";"Connecticut";43;"demoralized";"US";"web"
"14";"California";39;"demoralized";"US";"web"
"15";"Texas";39;"demoralized";"US";"web"
"16";"Colorado";38;"demoralized";"US";"web"
"17";"Oklahoma";38;"demoralized";"US";"web"
"18";"Illinois";36;"demoralized";"US";"web"
"19";"Wisconsin";36;"demoralized";"US";"web"
"20";"Washington";35;"demoralized";"US";"web"
"21";"Kentucky";35;"demoralized";"US";"web"
"22";"Nevada";35;"demoralized";"US";"web"
"23";"Missouri";34;"demoralized";"US";"web"
"24";"Ohio";34;"demoralized";"US";"web"
"25";"Florida";34;"demoralized";"US";"web"
"26";"New York";33;"demoralized";"US";"web"
"27";"Kansas";33;"demoralized";"US";"web"
"28";"Indiana";30;"demoralized";"US";"web"
"29";"South Carolina";30;"demoralized";"US";"web"
"30";"Massachusetts";28;"demoralized";"US";"web"
"31";"Georgia";26;"demoralized";"US";"web"
"32";"Tennessee";25;"demoralized";"US";"web"
"33";"Maryland";22;"demoralized";"US";"web"
"34";"New Jersey";19;"demoralized";"US";"web"
"35";"Oregon";18;"demoralized";"US";"web"
