"";"location";"hits";"keyword";"geo";"gprop"
"1";"District of Columbia";100;"fast food";"US";"web"
"2";"Mississippi";93;"fast food";"US";"web"
"3";"Texas";79;"fast food";"US";"web"
"4";"Georgia";77;"fast food";"US";"web"
"5";"Illinois";76;"fast food";"US";"web"
"6";"Arizona";76;"fast food";"US";"web"
"7";"Minnesota";73;"fast food";"US";"web"
"8";"Colorado";71;"fast food";"US";"web"
"9";"California";70;"fast food";"US";"web"
"10";"Michigan";65;"fast food";"US";"web"
"11";"Nebraska";65;"fast food";"US";"web"
"12";"Missouri";65;"fast food";"US";"web"
"13";"North Carolina";64;"fast food";"US";"web"
"14";"Louisiana";64;"fast food";"US";"web"
"15";"Ohio";62;"fast food";"US";"web"
"16";"Washington";59;"fast food";"US";"web"
"17";"Massachusetts";57;"fast food";"US";"web"
"18";"Florida";56;"fast food";"US";"web"
"19";"South Carolina";56;"fast food";"US";"web"
"20";"Nevada";54;"fast food";"US";"web"
"21";"Tennessee";52;"fast food";"US";"web"
"22";"Kansas";51;"fast food";"US";"web"
"23";"Kentucky";51;"fast food";"US";"web"
"24";"Wisconsin";49;"fast food";"US";"web"
"25";"New York";48;"fast food";"US";"web"
"26";"Pennsylvania";48;"fast food";"US";"web"
"27";"Oklahoma";48;"fast food";"US";"web"
"28";"Alabama";47;"fast food";"US";"web"
"29";"New Mexico";47;"fast food";"US";"web"
"30";"Maryland";46;"fast food";"US";"web"
"31";"Wyoming";45;"fast food";"US";"web"
"32";"Alaska";45;"fast food";"US";"web"
"33";"North Dakota";45;"fast food";"US";"web"
"34";"West Virginia";44;"fast food";"US";"web"
"35";"Virginia";43;"fast food";"US";"web"
"36";"Arkansas";43;"fast food";"US";"web"
"37";"Hawaii";43;"fast food";"US";"web"
"38";"Indiana";42;"fast food";"US";"web"
"39";"Utah";40;"fast food";"US";"web"
"40";"New Jersey";40;"fast food";"US";"web"
"41";"Oregon";39;"fast food";"US";"web"
"42";"South Dakota";39;"fast food";"US";"web"
"43";"Idaho";39;"fast food";"US";"web"
"44";"Connecticut";38;"fast food";"US";"web"
"45";"Iowa";38;"fast food";"US";"web"
"46";"Delaware";37;"fast food";"US";"web"
"47";"Montana";35;"fast food";"US";"web"
"48";"Rhode Island";34;"fast food";"US";"web"
"49";"New Hampshire";29;"fast food";"US";"web"
"50";"Maine";25;"fast food";"US";"web"
"51";"Vermont";22;"fast food";"US";"web"
